Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
PourHouse7,Pranav Goel,"Its almost like they do not want to get you your food. Waited 1.5 hours for the food and all we got was 'Its on the way'. Ordered the BBQ Veg Pizza. Just baked corn and onions on bread. Small portion sizes makes it not worth it. Ordered the Veg Lasagna, but had to cancel it at the end due to 'Its coming' reason.",1,"5 Reviews , 162 Followers",4/27/2019 23:06,0,,"{'food': ['BBQ Veg Pizza', 'Veg Lasagna'], 'drink': []}"
PourHouse7,Sayan Pattnaik,"Awesome place... The waiters have good behaviour and the DJ is awesome.
The food here is also good. We had ordered Chicken kebab which was properly cooked and yet soft.",4,"8 Reviews , 9 Followers",4/27/2019 0:30,0,,"{'food': ['Chicken kebab'], 'drink': []}"
PourHouse7,Tahishi Gupta,"We ordered strawberry delight , virgin mojito, crispy corn and chicken 65. Crispy corn was too salty and the chicken 65 was not cooked properly.",3,"28 Reviews , 34 Followers",4/20/2019 11:57,1,,"{'food': ['strawberry delight', 'crispy corn'], 'drink': ['virgin mojito']}"
PourHouse7,Amruta Karve,"Very niceee place. Loved it 😍
Its big place spread across 3floors. Ambience is too good. Each floor has different ambiance. We choose to sit rooftop. DJ was keeping the atmosphere good.. But can be more good!
We had chicken n fish starters n drinks. Fish was not so good (had some odd smell), when we informed them, our dish was replaced with chickentikka which was tasty!!
Overall nice place to hangout.",3,"10 Reviews , 21 Followers",4/18/2019 13:49,3,,"{'food': ['chicken n fish starters', 'chickentikka'], 'drink': []}"
PourHouse7,Sam Brett,"Perfectly a best place to hangout..... Starters were awesome and delicious, dj played with hip hop and remix was a kinda mood changing..... Over all good experience will visit again 👍",5,"4 Reviews , 28 Followers",4/17/2019 18:17,7,,"{'food': ['starters'], 'drink': ['dj', 'hip hop', 'remix']}"
PourHouse7,Swastika Swayn,Amazingly untouched place. Sunset is a view! Good ambience. And delicious veg nuggets. Worth the time and money. Service by Pradhan was great. Music was also good. Spacious seating.,5,"1 Review , 4 Followers",4/16/2019 20:23,0,,"{'food': ['veg nuggets'], 'drink': []}"
PourHouse7,Prachita Jayaswal,"Perfect hangout place!!
The setting is basic and ambience is great. The service is superb. Quality and quantity of the food, both are awesome. The corn kebab is good. They have a terrace sitting. The music is amazing!",5,"104 Reviews , 531 Followers",4/14/2019 22:00,7,,"{'food': ['corn kebab'], 'drink': []}"
PourHouse7,Hardik Astik,"Food is not up to the mark in comparision to other pubs. Veg Manchurian was sweeter than required. Chicken Tikka were not soft and taste was not up to the mark. Sweet Tomato sauce was put on Nachos.
Drinks were quite cheaper then other pubs.",3,"14 Reviews , 81 Followers",4/14/2019 16:21,0,,"{'food': ['Veg Manchurian', 'Chicken Tikka'], 'drink': ['Sweet Tomato sauce']}"
PourHouse7,Jharna Karira,"The place is not really roof top, if you've to chill with someone, like talk I would recommend.
Was with a friend where we had a good conversation.
Had a couple of beers, thanks to gold membership :p
Ordered roasted chilli prawns which was good
Had chicken lasagna pasta which was very heavy, we couldn't finish it, it tasted good as well.
Over all, a budget free and a nice place.
Because of summer, you might feel hot in there after a couple of drinks, but a good place, might visit again.",4,"9 Reviews , 6 Followers",4/12/2019 1:19,0,,"{'food': ['roasted chilli prawns', 'chicken lasagna pasta'], 'drink': ['beer', 'wine']}"
PourHouse7,Rohan - Total Foodie,"Usually don't get a chance to go out for lunch on weekdays, but finally got a chance with colleagues to do so after a client meeting. Since the meeting was in Gachibowli, we decided to try out a place not too far from IKEA.
So we landed at PourHouse7 which is located above the maruti showroom.
For appetizers we started by ordering Kung Pao chicken, spicy black pin chicken, stir fried vegetables and also order a veg spring salad. Both the chicken appetizers were excellent, the Kung Pao chicken was hot and spicy and the spicy black pin was a little sweet and sour and full of flavor. The stir fried vegetables was made of a plethora of vegetables which included mushrooms, broccoli, zucchini, baby corn and carrots.
Along with appetizers we ordered mocktails, blue sea, virgin mojito, pinacolada and PH7's special in house mocktail. Among the mocktails the one which stood out was the special in house drink.
Coming to main course, we ordered paneer butter masala, butter chicken and rotis. The butter chicken was delicious, chicken was tender, buttery and cooked perfectly. Paneer was soft and fresh.
The best dish of our lunch was the 7H special biryani. Wrapped in an omelette, the biryani was visually appealing. The rice was flavorful, chicken full of spices and this biryani was amazing.
Overall we had a fantastic time. If anyone is around gachibowli and looking for a drink and good food, this is the place to visit.",5,"157 Reviews , 505 Followers",4/11/2019 15:13,6,,
PourHouse7,Sneha Panda,"Pour House 7 is very easy to locate as it is around half a kilometre away from IKEA. It is on the fourth floor if the building.

AMBIENCE -
It gives you best of both worlds. It has rooftop seatings and an air conditioned seating. The ambience is very sassy. It is surely a party place.

FOOD -

•MOCKTAILS-
I tried flavoured Mojito, Virgin Mojito, PH7 special Mojito, Pina Colada and Sweet Sunrise. All the mocktails were flavourful, beautiful and refreshing. My personal favourite was Sweet Sunrise.

•STARTERS AND SALAD
I tried Kung Pao Chicken, Crispy Corn, Stir Fried Vegetables, Veg Spring Salad and Spicy Black Pin.

Kung Pao Chicken: The chicken was well cooked and most importantly, it wasn't bland. The spices were just right for a person like me who prefers spicy food. The dish also included honey so it tasted slightly sweet which took the dish on another level. 🆙 Definitely a must try!

Spicy Black Pin: It was kinda similar to Kung pao chicken but was grilled and wasn't sweet. It tasted nice.

Crispy Corn: It was sweet and crispy. Presentation was on point. 👌

Stir Fried Vegetables: The vegetables were cooked properly and the spices were complimenting the vegetables.

Veg Spring Salad: It was very tasty and healthy. The coating of the salad was bringing the best taste of the veggies.

•MAIN COURSE-
I tried Chicken Alfredo Pasta, Sicilian Pizza, Paneer Tikka Masala, Naan, Butter Chicken and 7H Biryani.

Chicken Alfredo Pasta: It was creamy and absolutely delicious. The chicken was very well cooked. Loved it!

Sicilian Pizza: It was loaded with veggies and the amount of cheese was okay. I'm not a "" too much Cheese"" person so it tasted good. Also, you can ask the staff to put more cheese.

Paneer tikka masala: It was spicy and flavourful. The paneer was soft and tender. Very well made 👌

Butter Chicken: The chicken was tender and juicy. The gravy was very rich. Loved it✨

Naan: Perfectly made👌

7H Biryani: It had lip smacking flavours. The presentation was on a whole new level.👌 It was enclosed in omelette. The chicken was flavourful and the basmati rice and tender and tasty. HIGHLY RECOMMENDED!

All in all: 5/5

Pour House 7 is definitely my go to place now. 🙌✨",5,"38 Reviews , 94 Followers",4/11/2019 14:51,8,,"{'food': ['Chicken Alfredo Pasta', 'Sicilian Pizza', 'Paneer Tikka Masala', 'Butter Chicken', 'Naan', '7H Biryani'], 'drink': []}"
PourHouse7,Sanober Khanam,"So this place is located near ikea above the maruti showroom, gachibowli Been to pour house 7 two days ago& was really good it's an excellent place for party lovers & foodies I had the best time the ambience where it has both indoor and roof top seating and loved the rooftop seating started off with it's delicious mocktails like mojito,pina colada,sunrise
My personal favorite was definitely Pina colada! And how can I not mention their mouth water biryani and Kung Pao chicken the kung Pao chicken it's so flavor full at first you'll taste the garlic & then a hit of sweetness Because of it's honey I definitely recommend it to people
I've watched one of the best sunsets of my life from their rooftop I'm a sucker for good food - good view loved every bit of that place
Its a must visit when you're in Hyderabad!

Ambience-5/5
Food& drinks 5/5
Service and staff5/5.!!",5,"10 Reviews , 13 Followers",4/11/2019 12:58,7,,"{'food': ['biryani', 'Kung Pao chicken'], 'drink': ['mojito', 'pina colada', 'sunrise']}"
PourHouse7,Ipsit Sahoo,Good place. Didn't really like the dj music but it is better than a few other places in and around gachibowli. Ladies night a big plus to check out. Food was good. Open area so the environment isn't that great during summers,4,"10 Reviews , 31 Followers",4/11/2019 11:15,0,,"{'food': ['food was good'], 'drink': []}"
PourHouse7,Infracom IIMK,It's good place to visit. Pradhan was serving us. He was polite and friendly. Had a good time. Like to visit again at night for checking out.,5,"1 Review , 2 Followers",4/11/2019 7:06,0,,"{'food': ['Pradhan'], 'drink': []}"
PourHouse7,Hardik Nahata,"Here is my Review!

LOCATION:-
Very easy to locate, it is very near to IKEA, a prominent landmark in Hyderabad. Its on the 4th floor, also rooftop option is available in the evening time. 

AMBIENCE :-

Once you enter the Pub, the interior will blow you away. The unique point about PH7 is the view it provides through big windows of the hustle of Gachibowli and high-rise buildings around.

FOOD :-
I tried lot many things here ! Here is the detailed review of every item:

MOCKTAILS:
-
PH7 SPECIAL MOCKTAIL- It literally holds the name! The most colorful mojito I ever came across, the flavors will tickle your taste buds!

BLUE SEA- Its so beautiful to look at! The blue shade darkens down the bottom which contains lichi cream and makes this mojito special for sweet lovers.

PINA COLADA- You might wanna skip this one, I found the flavors not complementing each other.

FLAVORED VIRGIN MOJITO - Most recommended drink for hot summers. Refreshing, minty and relaxing !

SALADS:-
STIR FRIED VEGETABLES- The main thing about the salads is its seasoning, the taste of the cooked veggies was so good. They could go a bit less on the oil though.

VEG SPRING SALAD- It gives you the authentic taste of the vegetables, the dressing of the salad and spices used makes it tasty!

MAIN:-

BUTTER PANEER & ROTI- I prefer Paneer curries to be spicy and buttery, and no doubt they nail it! Its pretty heavy, I was almost done with 2 Rotis.

SICILIAN PIZZA - The pizza was stuffed a lot with toppings, cheese was a bit less. You can mention to add more cheese to make it better. It was okay overall.

CRISPY CORN - The presentation of the dish was unique and catchy. The taste was anyway a bit different from my liking, as i prefer it salty n spicy, and not sweet. Could be my own preference. You can still try it out.

OVERALL:-
Pour House 7 is the go-to spot if you're around Gachibowli and are hunger-stuck! I would surely recommend this place. Do try out in the night-time and enjoy the rooftop :)",5,"10 Reviews , 139 Followers",4/10/2019 21:15,11,,"{'food': ['MOCKTAILS:', 'BLUE SEA:', 'PINA COLADA:', 'FLAVORED VIRGIN MOJITO:', 'STIR FRIED VEGETABLES:', 'VEG SPRING SALAD:', 'BUTTER PANEER & ROTI:', 'SICILIAN PIZZA:', 'CRISPY CORN:', 'OVERALL:', 'POUR HOUSE 7'], 'drink': []}"
PourHouse7,Raja Gopal Reddy Chereddy,"Crazy place guys....very small and middle of non residential area and top of a residential place.
DJ with IPL...it was crazy, I was there with my boss, he loved it but it's bit crowded.
Limited IMFLs and staff was good and humble.",5,"20 Reviews , 27 Followers",4/9/2019 22:56,0,,"{'food': ['Crazy place guys....very small and middle of non residential area and top of a residential place.'], 'drink': []}"
PourHouse7,Fsv.hcg123,"The food was good and the ambience was good too.
Pradhan helped us in getting the food sorted and was always helpful.
The starters and main course was better than what we expected and the servers were helpful.",5,"1 Review , 2 Followers",4/9/2019 15:25,0,,"{'food': ['food was good', 'ambience was good too'], 'drink': []}"
PourHouse7,Nikhil Agarwal,"We went with a lot of hopes, but were disappointed by the food. Staff members are quite good, but if their food doesn't match the standards, why would someone go there.
We ordered Paneer tikka n Shan Ghai rolls, both were not tasty.",1,"3 Reviews , 4 Followers",4/7/2019 14:21,0,,"{'food': ['Paneer tikka n Shan Ghai rolls'], 'drink': []}"
PourHouse7,Shaik Ilyas,"spacious roof top n very friendly staff, nice offers for cooperate ppl...best place to njy d evening....food was very yummy....i love the environment Ty guys.....for lovely evening",5,"1 Review , 4 Followers",4/5/2019 22:17,1,,"{'food': ['yummy'], 'drink': []}"
PourHouse7,Kshitij Mishra,"Went to this place, service was excellent, Titu helped us like anything, really polite and understanding, food was amazing and so was the ambience. Worth visiting really awesome.",5,"10 Reviews , 19 Followers",4/5/2019 21:22,0,,"{'food': ['amazing'], 'drink': []}"
PourHouse7,Dhanusha.1315,"BAD food! BAD service too! We ordered pizza, Veg manchuria and crispy corn. We did not like either of those. Never gonna go there ever again.",1,"1 Review , 2 Followers",4/5/2019 15:40,0,,"{'food': ['pizza', 'veg manchuria', 'crispy corn'], 'drink': []}"
PourHouse7,Pranjali Adhav,One of the peaceful places to hangout with friends... Open terrace and the staff is amazing... Food is good too... Hope you come and visit this place.,5,"11 Reviews , 11 Followers",4/3/2019 18:17,0,,"{'food': ['food'], 'drink': []}"
PourHouse7,Surya.nandu.SN,A decent place for party and a cozy climate too. Veg manchurian was great and chicken kebabs were fine. First thing that disappoints me is there is no drought beer and the most annoying thing was the behaviour of the manager ‘AKTHAR’. There has to be some respect towards the guests and the managers was bossing everyone around. I’m giving this a two star only coz of him else I would have given a 4 maybe if I had the drought beers.,2,"42 Reviews , 11 Followers",4/3/2019 3:01,0,,"{'food': ['veg manchurian', 'chicken kebabs'], 'drink': []}"
PourHouse7,"Sairam, Special Seniorita","Nice food and drinks, maybe they can add some more to the menu. It was ladies night the day i went, enjoyed, very friendly crowd... Suddenly we all made a big group and danced our hearts out. Cheerful comfy place... Would go there again.",4,"5 Reviews , 5 Followers",4/2/2019 9:59,3,,"{'food': ['food', 'drink'], 'drink': ['drink']}"
PourHouse7,Nom.Nom.Foodie (Ruthwikkumar Durgam),"Been to this place recently along with few of my friends for lunch and we had a good experience. The food was delicious ( Only reason to give 4 star rating ) but the Staff were so neglected to us ( at our time of visit ).
The whole review will be updated soon :)",4,"109 Reviews , 2768 Followers",3/31/2019 23:19,0,,"{'food': ['delicious'], 'drink': []}"
PourHouse7,Srinivas Pamarthi,"Place is not so appealing as we went in afternoon and no one was there at this place

There was dust all over the place as some construction work is going on

Food is ok

Ambience poor

Reachability ok

Overall experience 2.5/5",3,"2 Reviews , 8 Followers",3/31/2019 17:55,1,,"{'food': ['Food is ok'], 'drink': []}"
PourHouse7,Food Lover,"Don't have zero rate here, one I m giving bcoz they welcomed me nice way, but food was sucks here, we had three starters which were not good at all, chicken starter was smelling may be they use stock or stale chic. Not come again here, very bad experience. Total wasting of money .
😡😡",1,"1 Review , 1 Follower",3/31/2019 2:00,0,,"{'food': ['chicken starter'], 'drink': []}"
PourHouse7,Juhi Nayak,"Super ambience at rooftop!! 👌🏻
Amazing food.. worth the price.
DJ was nice but IPL took all the attention and so no one danced! 😒
This time overall experience was ok ok i hope its better on my next visit",3,"29 Reviews , 15 Followers",3/29/2019 23:54,0,,"{'food': ['Super ambience at rooftop'], 'drink': []}"
PourHouse7,Suhas Reddy,"Been here on a Thursday afternoon, the place is very different from the pics, indoor seating is congested and uncomfortable, starters in the happy hours can be improved, service is good",3,"7 Reviews , 102 Followers",3/28/2019 15:12,0,,"{'food': ['starters'], 'drink': []}"
PourHouse7,Meghana,Ambiance was superb of ph7 specially the roof top...dj was good and the drinks and food were up to the mark....subhash was the guy who served us very well...If you are thinking of a good ambiance place with good food and drinks then should visit this place for sure...we are gonna come back very soon,4,"1 Review , 3 Followers",3/25/2019 16:39,0,,"{'food': ['food'], 'drink': ['drink']}"
PourHouse7,Ganesh,Food is delicious and drinks were superb....dharmender was the guy who was taking care of us very well and was a very lovely man.Ph7 rocks.... I will love to come again,5,"1 Review , 3 Followers",3/25/2019 16:33,0,,"{'food': ['Food'], 'drink': ['drinks', 'dharmender']}"
PourHouse7,Sasikanth.deva7,Cool place with amazing food and drinks of happy hours menu ....loved the place specially the roof top...service was good and they treatred us very well...Thank you pour house 7....will come again very soon😊,5,"1 Review , 4 Followers",3/25/2019 16:28,0,,"{'food': ['Amazing food'], 'drink': ['Happy hours menu']}"
PourHouse7,Sawan Suman,"We visited this place today. A decent rooftop place with good ambience, ipl screening, okayish food and dj. The service is a tad bit slow, giving a resemblance of a place not visited often. Though it was a weekend and strat of ipl season, the place bore a deserted look!
Dj was good and adapted according to the crowd.
We started off with Butter garlic prawns and chicken popcorn. Both of them turned out to be very oily. We further ordered Fish tikka which was okayish. Masala papad was in good quantity and tastier for a change. They wer unable to manage a bunch of hooligan crowd who were throwing beer around unable to differentiate it with champagne.
If you are in a group and want a place not heavy on ur pocket, can opt for PourHouse7.",3,"12 Reviews , 7 Followers",3/25/2019 12:41,3,,"{'food': ['Butter garlic prawns', 'Chicken popcorn', 'Fish tikka', 'Masala papad'], 'drink': []}"
PourHouse7,Madhus Kitchen,I visited this place on Friday with my friends..The roof top view was awesome and loved the food and drinks too....the staffs were very polite...Will visit again very soon,5,"1 Review , 3 Followers",3/25/2019 0:02,0,,"{'food': ['food'], 'drink': ['drink']}"
PourHouse7,Shomik Sen,"Average ambience , average food and average experience. Not worth the 500 bucks they charged for entry as cover which was not even adjusted with the bill. Music was too loud making it difficult to sit through. A number of items on the menu were unavailable though service was prompt. Had high hopes because of the Zomato rating but was thoroughly disappointed. Should give it a miss if one is looking for a classier experience.",2,"2 Reviews , 2 Followers",3/24/2019 12:18,0,,"{'food': ['average ambience', 'average food', 'average experience'], 'drink': []}"
PourHouse7,RM,"One star only because zero star is not an option.
Probably one of the worst and slow place in Hyderabad.
Only one bartender/waiter who was not even in the bar for most of the time.",1,"21 Reviews , 6 Followers",3/23/2019 17:53,0,,"{'food': ['pizza', 'burger'], 'drink': ['beer', 'wine']}"
PourHouse7,Rajeev,"Walked in during happy hour and was shocked to know they had very few drinks available, and out of beers. And when asked, the service staff had no clue. All they said was ""no stock, it may take an hour or more."" Sad!",1,"9 Reviews , 8 Followers",3/19/2019 17:34,0,,"{'food': [], 'drink': ['beer']}"
PourHouse7,Foodies_Hyderabad,"I have been to this place Pour House 7 a week ago it was really good

The ambience where it's has both indoor and rooftop seating and really loved the rooftop seating ❣️

Do we just started off with

Mocktail :

Vrigin mojito ( 5/5)

Virgin colada ( 4/5)

Sweet sunrise ( 4/5 )

The mocktail where kinda good but can be more better

Starters :

Murgh lasooni Kali Mirch tikka (5/5)

Crispy chilli fish (5/5) and the sauce dip was really tasty

Classic chicken spring roll (5/5)

Tangadi kabab (5/5)

Onion rings with hot & spicy sauce (5/5)

All the starters where like really really good and tasty the flavors in it were 👌 so I can say just to have this I can visit this place again

Main course :

Great Nawabi pizza (4/5) the pizza can be more better as I didn't like it much

Pesto rice with chicken stroganoff (5/5) the flavored rice was really tasty

Desserts :

Brownie with ice cream (5/5)

The place and the ambience was really good and I can say it's a good rooftop restro where you can go around with ur frnd on weekends to have fun

Ambience : 5/5

Taste : 5/5

Service : 5/5",5,"44 Reviews , 51 Followers",3/18/2019 6:40,15,,"{'food': ['Murgh lasooni Kali Mirch tikka', 'Crispy chilli fish', 'Classic chicken spring roll', 'Tangadi kabab', 'Onion rings with hot & spicy sauce'], 'drink': ['Vrigin mojito', 'Virgin colada', 'Sweet sunrise']}"
PourHouse7,Queen_of_feast,"Follow my instagram page
@queen_of_feast

Ambience
The ambience was good very spacious and well seating arrangement with the roof top..people can also throw a big party there good place with good service... Accommodation 50 to 60

About Food

Mocktails
The mocktails were very refreshing virgin mojito sweet sunrise and virgin colada..Virgin mojito recommended.

Appetizers
Murgh Lasooni Kali Mirch tikka... Made with boneless chicken in marination of Kali Mirch garlic and other ingredients and cooked in a tandoor with spices very delicious..recommended.

Crispy chilli fish... A fish marinated in spices like peprika powder,soya sauce,cornflour,lemonjuice etc and deep fried served with hot and spicy sauce very crispy.

Tangadi kabab... Made with chicken drumsticks marinated in creamy marination and cooked in a tandoor and served with green chilli chutney chicken was very tender.

Classic chicken springs rolls...Marination of chicken and veggies with spices and make a rolls with flour and deep fried served with hot and sweet sauce crispy and tasty...recommended.

Onion rings with hot and spicy sauce...made with onions rings in marination of mixture of spices and coated with bread crumbs and deep fried served with hot and spicy sauce.

Main Course
Great Nawabi Pizza....Well cooked chicken with lots of veggies and cheese and the pizza sauce.

Pesto Rice with chicken Stroganoff...A chicken Stroganoff which is made with chicken olives mushrooms and other veggies with a creamy gravy well cooked and served with pesto rice...very delicious recommended.

Desert
Brownie with Ice cream....a chocolate brownie with vanilla ice cream which was nice

Overall experienced was great very much enjoyed..Highly Recommended to visit here",5,"34 Reviews , 515 Followers",3/17/2019 19:30,19,,"{'food': ['Murgh Lasooni Kali Mirch tikka', 'Tangadi kabab', 'Classic chicken springs rolls', 'Onion rings with hot and spicy sauce', 'Great Nawabi Pizza', 'Pesto Rice with chicken Stroganoff'], 'drink': ['Mocktails', 'Hot and sweet sauce']}"
PourHouse7,Anirudh Prabala,"Great place for evening drinks and food, good range of happy hours, great musical terrace pub, loved it, food quantity was great, you also have zomato gold for drinks",5,"2 Reviews , 5 Followers",3/17/2019 15:42,0,,"{'food': ['food quantity was great'], 'drink': ['zomato gold for drinks']}"
PourHouse7,Manikanta Gupta Thota,"It's one of the best place to hangout with buddies.
The best of this place is happy hours. Quantity and quality of the food is very good along with timely service.",5,"17 Reviews , 6 Followers",3/17/2019 11:13,0,,"{'food': ['food'], 'drink': ['drink']}"
