Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Pot Pourri,Neha Aggarwal,"We booked for 40 people for an office party and it was a complete chaos. Some south indian festival was going on in the restaurant, so the expectations were little high but a complete let down. Firstly, they had not planned properly to manage 40 plus people. Some people who arrived first got the privilege of getting welcome drink and I arrived 10 mins late, and simply didn't get it. For starters also, some privileged ones got served with only few of the varieties as per the menu. Our of frustration, people started with main course and in between starters were being served. What a big mess it was. The complete team of 40 was disappointed.",1,"91 Reviews , 191 Followers",5/7/2019 20:43,0,,"{'food': ['main course'], 'drink': []}"
Pot Pourri,Lakshmi Prasanna,"Here I can’t say the food is so tasty, it was okay you can enjoy some specific items in chicken those are nice.. and the ambience also normal but it was nice in the nights we can enjoy the outside view..",3,"3 Reviews , 6 Followers",5/6/2019 11:45,0,,"{'food': ['chicken'], 'drink': []}"
Pot Pourri,Sharath.gannu6,I got a lot of stuff which are cooked in pot those are simply awesome i really loved the starters very much and mainly the pulavs are superr,4,5 Reviews,5/5/2019 23:08,4,,"{'food': ['stuff', 'cooked in pot'], 'drink': []}"
Pot Pourri,Eshwar Phani Paruchuri,"A great restaurant with pretty good ambience.
The food tastes good but the price is a bit high.
A good place for good food and with a suburban view.",4,"2 Reviews , 25 Followers",5/4/2019 14:31,0,,"{'food': ['A great restaurant with pretty good ambience.', 'The food tastes good but the price is a bit high.', 'A good place for good food and with a suburban view.'], 'drink': []}"
Pot Pourri,Anvesh Gudivada,"I came here 1 hour back . It took them 15 mins to find a table for me. And then the waiter comes and tells half the menu is not available. Hmm...I have already wasted 25 mins time.. so ordered what was available...

Now I am still waiting for the food...

If you are hungry please don't visit this restaurant",2,"5 Reviews , 58 Followers",5/3/2019 22:48,0,,"{'food': ['I', 'came', 'here', '1', 'hour', 'back'], 'drink': []}"
Pot Pourri,Rajani,Must visit place for all non veg N spicy food lovers.liked all different chicken varieties N pulao items here..ambience N overall nice place,5,"2 Reviews , 4 Followers",5/3/2019 22:47,0,,"{'food': ['chicken', 'pulao'], 'drink': []}"
Pot Pourri,Manideep,"Good Food and Service is Also fast and Good, ambiance is the best part,biswajit is one of the best server in this whole place food is good and quality and quantity are also good",5,1 Review,5/2/2019 21:32,0,,"{'food': ['food is good and quality and quantity are also good'], 'drink': []}"
Pot Pourri,Anusha Gazaram,This might be good incase you are looking for ala Carte. But if you choose buffet one will be disappointed with the spread. The items are tasty but the spread is too small. Need to improve it.,3,"6 Reviews , 9 Followers",5/2/2019 16:09,0,,"{'food': ['tasty'], 'drink': []}"
Pot Pourri,Prasant Kumar,"All Star to the Food, Service and ambience... We were looking for a good banquet or Restaurant in Gachibowli area to celebrate our 10th Marriage anniversary. As the moment was special we were looking for a place where we can enjoy the time with family and friends. Searched almost 5-6 locations but bottomed down to Pot Pourri. Were little concerened if made the right choice...but VOILA.. on the event day we were very very happy to see the below specific observations:
1.Quality of Food - We have given few instructions on the buffet spread and also asked for North Indian taste in food. The instructions that we have given was executed line by line...not an inch of difference... Food was great...I got lot of enquires from guests that how did I locate this place... Very Very satisfied... Must taste from my side- Bengal fish curry and Nizami Handi..

The starters typically was in taking terms among the guests... Awsome..

2. Service- The staff was courtious and they took care of each guests personally.. It was no less than a private party, though we havn't booked the restaurant fully...but seeing the service we  were very happy... 

3. Ambience- The restaurant is cleanly decorated..not so much noise in decor... As we want a special moment and we were in doubt how to setup the environment with some personal touch, the staff themselves took the lead and asked for few items in the morning...and when we entered in the evenning we were quite surprised to see the decoration just the right.. this is called the owning of stuff... 

Kudos to the staff and management for taking our request and customizing every bit of the arrangements as per the need of the event... VERY HAPPY...HIGHLY RECOMMENDED...ALL STARS...",5,"1 Review , 1 Follower",4/29/2019 8:51,0,,"{'food': ['Bengal fish curry', 'Nizami Handi'], 'drink': []}"
Pot Pourri,Suchitra Maagala,"Good food, quiet ambience, apt for leisure lunch. Good service as well. Well worth the price. The buffet has enough varieties to indulge in. Over all a good place to relish the food.",5,1 Review,4/27/2019 15:51,0,,"{'food': ['buffet', 'varieties'], 'drink': []}"
Pot Pourri,Priyanka,"We have ordered Paneer Manchurian but all pieces of paneer are very hard to bite struggled alot, got irritated that's why we won't prefer this to anyone",2,1 Review,4/22/2019 11:01,0,,"{'food': ['Paneer Manchurian'], 'drink': []}"
Pot Pourri,Mr. Ego,"A good place with a calm ambience and a lot of pots.
We went in for the À la carte. The service was a bit slow, they need to speed up on that. We ordered crispy baby corn. Usually not a fan of corn, but loved this one. Also, the masala papad was a good one. We went ahead with the main course. The kadai paneer and rumali roti were good. Would give it a 3.5/5.
Overall, a place with a different theme and calm ambience. This place is worth a visit and is also economical.
(Top pick : Crispy Baby Corn)",4,"57 Reviews , 513 Followers",4/20/2019 19:12,3,,"{'food': ['Crispy Baby Corn', 'Masala Papad'], 'drink': []}"
Pot Pourri,Tahishi Gupta,Ordered mushroom chilli and keema biryani. Mushroom chilli was fine but the biryani tasted like pulao. It dint have any aroma and it was not even close to biryani. Totally tasteless.,3,"28 Reviews , 34 Followers",4/18/2019 21:30,1,,"{'food': ['mushroom chilli'], 'drink': []}"
Pot Pourri,The Other Foodie,"While scrolling through the 1+1 on food offer options in Zomato gold, we happened to end up at potpourri which is located in a very accessible area in Gachibowli.

The place opens up to you with nicely set up wall decorations which says true to the restaurants name ( with a lot of pots 😉) and amazing ambience.

We happened to drop by on a weekday towards the closing time.

The staff was still courteous enough to take as many orders as we want.

We ordered :

Honey chilli potato - 4/5

Veg Seekh kebab - 4/5

Masala Papad - 3/5

Butter Chicken - 3/5

Butter Naan - 4/5

Dal Tadka - 3/5

The food and service here is commendable and the ambience is really nice.",4,"22 Reviews , 90 Followers",4/18/2019 12:26,4,,"{'food': ['Honey chilli potato', 'Veg Seekh kebab', 'Masala Papad', 'Butter Chicken', 'Butter Naan', 'Dal Tadka'], 'drink': []}"
Pot Pourri,Kartik Bhardwaj,"This place is for peace. If you’re looking for ambience,try going on the fifth floor. Food is edible but not what i was expecting. Overall, the place was doable to hangout.",3,"4 Reviews , 7 Followers",4/15/2019 0:14,0,,"{'food': ['food'], 'drink': []}"
Pot Pourri,Debaraja Ojha,Hi so me and my friend enjoy in lunch time with a Indian food restaurant food is good service is little bit slow I love the song improve in less spicy food,5,"1 Review , 1 Follower",4/10/2019 16:52,0,,"{'food': ['Indian food'], 'drink': []}"
Pot Pourri,Tazz Alexis,"Really loved the ambience, great music and of course the FOOD..!! Agreed the menu is pretty simple (less variety) but the food tastes yummy!! Do try their Paneer Majestic and Kaju Pulao! Always a smile on his face, our server Vijay Kumar was very prompt in his service. This place is worth your wallet.",4,"10 Reviews , 15 Followers",4/9/2019 21:43,0,,"{'food': ['Paneer Majestic', 'Kaju Pulao'], 'drink': []}"
Pot Pourri,Parijat Ray,"We visited this restaurant recently. We have ordered Potpourri Royyala Vepudu, Gongura Mamsam ( not there in the menu, they have made it on our request ) and plain rice.

Potpourri Royyala Vepudu: A south Indian style prawn ( medium sized ) starter (dry). This dish had at least 15-20 prawns. The prawns were coated and cooked in spices. The prawns were little chewy in texture but was very tasty.

Gongura Mamsam: Small pieces of mutton cooked in a gongura based gravy. We found this dish too sour ( I guess they have added tamarind too ) compared to our previous experience with Gongura based gravy.

Overall experience was nice. The service was good.",3,"146 Reviews , 333 Followers",4/8/2019 19:20,2,,"{'food': ['Potpourri Royyala Vepudu', 'Gongura Mamsam'], 'drink': []}"
Pot Pourri,Prasun Gokhlani,Loved the food here. I felt that the ambience can be improved and that extra spice can be added with some more colours. Felt a bit bland. However the food made up for it.,4,"25 Reviews , 5 Followers",4/6/2019 18:08,0,,"{'food': ['food here'], 'drink': []}"
Pot Pourri,Akarsh Prabhu,"Had been here to taste authentic andhra/telangana Cuisine. 
Tried the Cashew chicken starter and the Prawn biriyani. 

The starter was nothing but boneless chicken fried in some bland batter with fried cashew stuck to it. It looked like some home made beginner dish. It was really dry. The server even forgot to give me chutney with it. 

The only thing andhra about the biriyani was the spice level. It was above normal levels. Otherwise no special flavour. The dish didnt have enough salt , which we added later, OURSELF. 
There was some birthday party going on, because of which each dish took an hour to get to us. 

After all this hassle, they give  us complimentary gulab jamun from the buffet which was nowhere a compensation for the bad experience or for the price we paid. 

I am just hoping this isnt the real telangana cuisine which it is famous for and I was just at the wrong place.",2,"5 Reviews , 69 Followers",4/3/2019 17:03,0,,"{'food': ['Cashew chicken starter', 'Prawn biriyani'], 'drink': []}"
Pot Pourri,Afreen Jahan,"*Writing this review as soon as I got out of the restaurant*
From the beginning itself the restaurant caught my bad impression and bad experience. Left right after starters. I wouldn't even care to rate it one star. One of worst restaurants to dine-in. I think it'll be good experience for corporate lunches or dinners because the more the people the more the💰💰💰
After reaching at 2 PM there was no receptionist. After the receptionist finally came they made us wait for more than 20 minutes to find and set up the table for just 2 people. It was very clear that the tables just needed plates to be arranged. That's it. A piece of advise to y'all: if you see any restaurant taking this long without any valid reason then please get outta there. Neither proper AC chambers nor proper cooling. It was HOT. Thanks POT POURRI for understanding and making our dining uncomfortable😒. After we sat they took extremely long time and then cared to ask if we're opting for veg or non-veg. By this time I was already wondering if they thought we're idiots and they can just make us wait and treat however they want, I just realised that it was true.
After soup and buttermilk starters were served PAINFULLY SLOW. It took MORE THAN AN HOUR FOR THEM TO FINISH SERVING JUST 6 STARTERS. Were they kidding me?? They wasted my precious time and this isn't what a customer wants. If you can't give importance to our time then we better eat elsewhere. We had to school the waiters regarding their service, then we spoke to their leader(I guess) and he also gave the same old typical answer ""sorry. I'll just get that served for you"". We don't want no sorry. You can't placate us with sorry for our time, hard work and money spent. After seeing no improvement we finally had to speak to the manager as listen to ""sorrys"". I decided to leave the restaurant. After all this HE HAD THE AUDACITY TO CHARGE US THE COMPLETE BILL. It was 1100. It wasn't even worth it even if we had the whole menu. After arguing he decided to give 10% discount which in his case made a hole in his pocket as as if it would make it up for the experience we had😒. Wouldn't suggest nor would even like to think about this restaurant.
Starters: I found the starters to be normal good in quality. Not very impressive nor was menu standing out. If you pay 100-200 more you'll be getting much better restaurant in many aspects especially in terms of food.
1. Soup: we were served chicken soup. It wasn't impressive. It was fine.
2. Buttermilk under drinks: it was tasty.
3. Chicken tikka: it was ok. It was hard, sometimes soft.
4. Ajwani paneer tikka: it was very good in taste.
5. Kodi vepudu: it was chicken with common known marination. I mean it felt like typical Indian curry. It was just good.
6. Fried veg green chilli: it was just ok in taste. Couldn't make out if it's actually chilly.
7. Corn fried fish: it was fish coated with corn flakes which was giving nice honey taste. Probably this is the only best thing there.
8. Crispy corn: corn was crispy as expected and tasted good.
Main course: I found it to be typically common. Nothing new if you've been to buffets before.
Accompaniments were regular papad, curd, naan, roti.
Desserts: not much varieties. What's there is menu is served.
Ambience: I don't care about ambience as long as food is good and my patience isn't tested.",1,"60 Reviews , 16 Followers",3/29/2019 16:49,15,,
Pot Pourri,Farhad Tarapore,"Ordered chicken fried rice. Quantity is huge. Taste is strictly ok. The chicken pieces were not nice and I got some bones and cartilage in some of those. So, wouldn't recommend to order chinese again from here. Perhaps their other items are better, not sure.",3,"86 Reviews , 647 Followers",3/27/2019 21:18,0,,"{'food': ['chicken fried rice'], 'drink': []}"
Pot Pourri,Akhila Boga,"This place is known for its authentic regional cuisine. It was a small and good ambiance place.
We ordered pot pouri royala vepudu which was amazing and hot and sour chicken soup which was good in taste . Pachi mirchi kodi pulao was also great.",4,"45 Reviews , 64 Followers",3/26/2019 21:46,3,,"{'food': ['pot pouri royala vepudu', 'hot and sour chicken soup', 'pachi mirchi kodi pulao'], 'drink': []}"
Pot Pourri,Rakhi,"I went there last Sunday. Had a buffet. Honestly I didn't like the food taste and quality of vegetable and specially non-veg items. It tasted stale. No doubt service is good , staff is always smiling. But they need to improve a lot on food quality. Even the biryani was not up to the mark. Moreover the chicken was undercooked or old, our stomach felt funny when we reached home.",3,1 Review,3/25/2019 15:23,0,,"{'food': ['vegetable', 'non-veg'], 'drink': []}"
Pot Pourri,Yashwanth,I've been here for lunch. The place has a very good ambience. Staff were polite. Food needs a special mention here. We've ordered cashew pulav (south indian style) and Kadai Panner. Both the items are at their best in taste. Kadai Panner is purely love. Will definitely suggest this place. Hope to visit here soon again.,4,"7 Reviews , 4 Followers",3/22/2019 14:18,0,,"{'food': ['cashew pulav', 'Kadai Panner'], 'drink': []}"
Pot Pourri,Abhishek Katta,Must try Pachimirchi Biriyani. Nice and cosy place. Service is good. Reasonable cost. The quantity is bit less. But overall good experience.,4,"10 Reviews , 6 Followers",3/21/2019 16:53,0,,"{'food': ['Pachimirchi Biriyani'], 'drink': []}"
Pot Pourri,Vinuthna,"They took the reservation before 4 days for buffet. But when we reached there, they are saying there is no reservation on that name and we have no buffet today. They wasted our time and response is not at all proper.",1,1 Review,3/19/2019 14:28,0,,"{'food': ['buffet'], 'drink': []}"
Pot Pourri,Puneet Arora,"Staff is good and courteous, but the food is pretty average. Not a lot of options to choose from. Nothing great. Ambience also is pretty average.",3,"31 Reviews , 78 Followers",3/17/2019 23:52,0,,"{'food': ['average'], 'drink': []}"
Pot Pourri,The Foodie Bookworm,Except for service and the starters to some extent nothing was good at this place we tried the buffet and after starters nothing was worth eating and I successfully wasted Rs.649 .I hope they improve it when I visit the next time.,2,"108 Reviews , 242 Followers",3/15/2019 11:47,7,,"{'food': ['starters', 'buffet'], 'drink': []}"
Pot Pourri,Asisha Ayachitula,"So I met my brother here for lunch yesterday.

We ordered spring rolls, kaju paneer curry and butter naans.

The best amongst the order was the starter. The curry was just okay, with strong turmeric after taste.

The breads we ordered also arrived cold which made them difficult to chew.

Overall, just an average experience. Would have enjoyed if the naans were better and the curry didn't have so much turmeric in it.",3,"67 Reviews , 436 Followers",3/12/2019 11:06,0,,"{'food': ['spring rolls', 'kaju paneer curry', 'butter naans'], 'drink': []}"
Pot Pourri,Manisha Panda,"Went here for a team lunch party a while back and I swear to God the food was pathetic. The starters they server were cold and even after calling out the waiter multiple times there wasn't a positive response.
When we called the manager, there was a redo of the starter which was hot now but not tasty.
The ambience is good though. If only the food and service were upped then the place could deserve better rating.
All we ate that day was curd rice 😑 the entire team.
I wish you guys could improve and we would try here again.",1,"19 Reviews , 53 Followers",3/11/2019 3:05,0,,"{'food': ['cold starters', 'not tasty'], 'drink': []}"
Pot Pourri,Uma Shankar Veeravalli,"Wow man! It's a great place for a happy dine. Their ambiance, their food and their service is just awesome. The prices are higher than average and trust me, it's completely worth it.",5,1 Review,3/10/2019 15:41,0,,"{'food': ['ambiance', 'food', 'service'], 'drink': []}"
Pot Pourri,Sandeep Sandy,"Worst service provided!!!! The ambience felt like a zombie area. The team over there was very confused for nothing.From the time they started taking the order til the time of the bill the waiters were so unpleasant,so unhappy,so irritating(especially a lady there) OMG that lady started giving rude replies when we asked for service . The manager there was "" Lost ""too. Food wasn't that great, it's not worth that price. Overall experience was horrible😑#Totally unhappy# Never recommend anyone who opts for a good lunch or dinner",1,"1 Review , 79 Followers",3/9/2019 16:09,0,,
Pot Pourri,Mit Shah,"Decent place for casual dining...
If someone has Zomato Gold membership one should visit.
Two person can eat a paneer starter and Rice/Noodles for 250.
Food Taste :- 3.5/5
Ambience :- 4/5
Quantity :- 4.5/5
Service :- 3/5",4,"4 Reviews , 1 Follower",3/9/2019 11:51,0,,"{'food': ['paneer starter', 'Rice/Noodles'], 'drink': []}"
Pot Pourri,Kalyan Madduru,"Pot pourri is one of the budget friendly restaurants in Gachibowli, Indira Nagar, where we can find Telugu cuisine menu along with North Indian and Chinese one's. Ambience was good. Corporate team lunches and dinners make this place crowdy.

We have ordered starter as pot pourri chepa and special chicken biryani boneless. Welcome drink watermelon juice was served. Pot pourri chepa is a must try, loaded with spices and sauces. Fish was too soft inside and crispy outside just like we desired it to be. Special chicken biryani boneless was not in the menu, but was made and served. It tasted good as well.

Service was nice, staff frequently asked for taste of dishes and any spice level changes if required. It was really a good try with zomato GOLD ,as special chicken biryani was complimentary. Paid only for starter. Thanks Zomato !",4,"46 Reviews , 23 Followers",3/9/2019 2:08,5,,"{'food': ['pot pourri chepa', 'special chicken biryani boneless'], 'drink': ['watermelon juice']}"
Pot Pourri,Lakshmi,Service was horrible. Waiters dint even feel like taking the order....(the resturant was not busy also for giving that as an excuse) Resturant has very poor service,1,"3 Reviews , 3 Followers",3/8/2019 23:27,0,,"{'food': ['dish'], 'drink': []}"
Pot Pourri,Amar Jyoti,"Not many varieties available. Taste not that good.
Ambience not good too. Don't understand why people have rated it so high on zomato. Went for team lunch, it was complete waste of money. Everyone was so unhappy that we made this decision.",2,1 Review,3/8/2019 14:20,0,,"{'food': ['Not many varieties available.', 'Taste not that good.'], 'drink': []}"
Pot Pourri,Shashi Prakash,"Pot Pourri does maintain good food hiegene. I have ordered Paneer sticks twice from here and love the taste. Had ordered chicken biryani as well, was Okayish as not that spicy.",4,2 Reviews,3/7/2019 20:50,0,,"{'food': ['Paneer sticks', 'Chicken biryani'], 'drink': []}"
Pot Pourri,Bharadwaj,Very good range of food availble and especially the veg good was really good. Quantity n Quality meets the price. Ambience is simple too and very friendly staff.,5,"34 Reviews , 189 Followers",3/4/2019 9:29,0,,"{'food': ['food', 'veg'], 'drink': []}"
Pot Pourri,Yash Barmecha,"It is a good place to be. The ambience is very friendly. The food is on par with what you expect. The prices are decent enough and is not very easy to locate. Although, if you're using Google maps, then it's easy to find.",4,"91 Reviews , 126 Followers",3/3/2019 16:20,4,,"{'food': ['The food is on par with what you expect.'], 'drink': []}"
Pot Pourri,Jay Mehta,"Had ordered honey chilli potatoes and veg manchurian from here for a small meetup at home..everyone and i really liked the honey chilli potatoes, the manchurian was very average..was ooozing oil on the bite and didnt hv any manchurian taste..

Didnt go gaga about it nor did i not like it, will try again perhaps this time in the restaurant.",3,"46 Reviews , 43 Followers",3/3/2019 1:34,1,,"{'food': ['honey chilli potatoes', 'veg manchurian'], 'drink': []}"
Pot Pourri,Sreekanth Koppula,I have been to this place for my team lunch on 22nd Feb. We opted for buffet. Just to serve the soup they took 20 mins and starters for another 15 mins. Apparently they didn’t serve the soup to all my team members and when we tried talking to the manager he was not available neither the servers. They hardly have any options available for veg or non-veg. Food taste is not great and whole service is pathetic. What we thought will be a memorable time resulted in frustration for choosing this place. Not going again neither recommend.,1,"1 Review , 2 Followers",2/28/2019 13:38,0,,"{'food': ['soup', 'starters'], 'drink': []}"
Pot Pourri,Sourabh Sen,"Food is not good , we all came here for Team lunch in starter we only got 4 item but the taste of the starter is not good. So this place is not good for veg and non veg lover lovers. In sweets we have two ice cream flavours and rasgulla and kaddu ka kheer etc who will eat kaddu ka kheer",2,"2 Reviews , 72 Followers",2/27/2019 14:53,0,,"{'food': ['starter', 'ice cream', 'rasgulla', 'kaddu ka kheer'], 'drink': []}"
Pot Pourri,Santosh Palivela,"Best restuarent near DLF and nanakramaguda.
Quantity is good and quality is best.
For pure veggies kaju pulav and paneer pulav are best options and really enjoyable",4,"3 Reviews , 2 Followers",2/27/2019 0:04,0,,
Pot Pourri,Narendra,Toooooo spicy food upset my stomach also some chicken is uncooked I am sorry to say this but we suffered so I am being honest here there is no intention to harm,1,"2 Reviews , 2 Followers",2/26/2019 11:06,0,,"{'food': ['spicy food', 'uncooked chicken'], 'drink': []}"
Pot Pourri,Saisaketh Guduru,"Rating can be given only for place not for food.
Considering food I can give only 2 rating items are very cold gave rasam water as soup I can strongly say it is waste for vegitarians",3,"3 Reviews , 16 Followers",2/25/2019 13:00,0,,
Pot Pourri,Sruti Kancharla,"The staff here, is confused. First person tells us that paneer items won't be available and that it will take a minimum of 25 mins for any other thing we order and the other person assures us to get everything in 5-10 mins including paneer items.

But the food tasted pretty good.
We ordered few rotis with veg kofta curry
And Chilly garlic fried rice.

The ambience is pretty simple, it's one large seating area with different tables.

Food 4/5
Ambience 3.5/5
Staff 3/5",3,"19 Reviews , 22 Followers",2/25/2019 7:17,0,,"{'food': ['paneer items', 'rotis with veg kofta curry', 'chilly garlic fried rice'], 'drink': []}"
Pot Pourri,Chaitanya Reddy,"Paya is available but didn't meet my expectations ,
Ambience was good, staff were friendly , food was okay and gold privileges were there so it was an 2.5/5#",3,"5 Reviews , 2 Followers",2/24/2019 15:56,0,,"{'food': ['food was okay'], 'drink': ['gold privileges were there']}"
Pot Pourri,Prathy,"Ambience 4*
Food 4*
Staff 4*

Service is a bit slow, but the best part is they make sure you are attended for and take down the order as you asked for.
I went here for dinner today to celebrate my parents anniversary. My mother is never satisfied easily when it comes to food and picky, she said she liked the food. That was a huge shocker to me.
Both veg and non-veg are good.
We ordered Kheema pulav(to cover the taste buds of spice), Andhra Chicken Tikka, Veg Manchuria(omg awesome it was), Veg sheek kabab, Kadai paneer (tastier) and Butter Naans..

Loved the glasses they use to serve water

My over all rating 4*",4,"3 Reviews , 3 Followers",2/18/2019 23:42,0,,"{'food': ['Kheema pulav', 'Andhra Chicken Tikka', 'Veg Manchuria', 'Veg Sheek Kabab', 'Kadai Paneer'], 'drink': ['water']}"
Pot Pourri,Ankur Sachdeva,"Slow Service. Food's not upto the mark. This restaurant seems in love with sugar, they put it veggies and soup in bulk. Service staff was not courteous.",2,"6 Reviews , 57 Followers",2/17/2019 23:27,0,,"{'food': ['veggies', 'soup'], 'drink': []}"
Pot Pourri,Lovely Sharma,"We went to Pot Pourri . As usual like a very good restaurant , ambiance is really good. Although I am not very big fan of South Indian food. But hatts off to your chef food is really good.
We shall come back again.",4,"52 Reviews , 527 Followers",2/17/2019 11:06,0,,"{'food': ['pot pourri'], 'drink': []}"
Pot Pourri,Thirupathi Reddy,Good place and wonderful ambience staff was very qujck and all are aware of zomato gold so no issue about that but pulav which we order was little bit dry!!,5,"2 Reviews , 55 Followers",2/16/2019 21:16,0,,"{'food': ['pulav'], 'drink': []}"
Pot Pourri,Benazeer Khan,"Food: Extremely spicy. Noodles were made in Andhra style, were very spicy and had whole red chillies in it. There was hair in chicken.
Service: Bad, takes forever to bring food.",2,"44 Reviews , 33 Followers",2/15/2019 21:49,0,,"{'food': ['extremely spicy', 'Andhra style', 'whole red chillies', 'hair'], 'drink': []}"
Pot Pourri,Madhava,This place is very crowded on weekdays. They have authentic Andhra food. My favourite is pot pours kodi vepudu. I had thrice and every time I get great taste. Pulavs are also so tasty here. Must try place,4,"52 Reviews , 164 Followers",2/15/2019 18:43,0,,"{'food': ['pot pours kodi vepudu', 'pulavs'], 'drink': []}"
Pot Pourri,Karthik Chowdary,"Good to check in there
The dishes are best to there theme.
Which they have the best of cuisine for there variant of selection. Have a good team lunch.
Cheers team",5,"2 Reviews , 1 Follower",2/13/2019 9:51,0,,"{'food': ['dish1', 'dish2'], 'drink': ['drink1', 'drink2']}"
Pot Pourri,Jshriba,"I ordered for curd rice, really very very good and lip smacking. The food is hygienic. Maintain the same quality. All the very best. I m marking this as one of my fav place.",5,3 Reviews,2/12/2019 23:00,0,,"{'food': ['curd rice'], 'drink': []}"
