Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Frio Bistro,Arun,Food is okay..but the behaviour of staff is unwelcoming.. really need to learn how to speak to your guests..when guests ask anything you need to answer patiently,3,1 Review,4/30/2019 21:41,0,,"{'food': ['Food is okay..but the behaviour of staff is unwelcoming.. really need to learn how to speak to your guests..', 'when guests ask anything you need to answer patiently.'], 'drink': []}"
Frio Bistro,Leena Gupta,"This is one of the poor Italian restaurants in Hyderabad. The first giveaway was the menu cards. They were all torn and faded. Few of them even had the spiral binding missing in places.
The chairs and table cloth evinced that the restaurant was not very well maintained.

Coming to the food, I can say that it was very disappointing. We had ordered -
•Chicken Wings
•Tangy Arrabita Pasta
•Farmer's Ortalano
•Tiramisu

▪︎The chicken wings were marketed as a spicy dish but the spice was no where to be felt. Also, the wings were glazed in two different sauces though they both tasted the same - Sweet and heavy.
▪︎The red sauce of the pasta was diluted .It was done to such an extent that the sauce was not willing stay with the penne pasta.
▪︎The pizza was the first relief, though it wasn't as it as some of the other restaurants. It was thin and it retained its shape.
▪︎The tiramisu was a disaster. The cream was spoilt and the whole desert tasted sour. We had to send it back.

Finally, the service. The service was one of the very few worthwhile experience.

All in all, I will not visit this restaurant again and a do not recommend it to anyone.",2,"1 Review , 1 Follower",4/30/2019 19:25,0,,"{'food': ['Chicken Wings', 'Tangy Arrabita Pasta', ""Farmer's Ortalano"", 'Tiramisu'], 'drink': []}"
Frio Bistro,Priyambada Choudhury,I had first been here on my bday last year. This place serves some Kickass fried chicken starters. The service is prompt and lovely. Adding the Zomato gold on top of it just makes the experience even better. Deriving recommend it.,5,"344 Reviews , 977 Followers",4/27/2019 17:39,0,,"{'food': ['fried chicken starters'], 'drink': []}"
Frio Bistro,Saket Bhukania,"I liked the interiors of the place. They are milimistic and simple with a decent ambience. Would rate 3/5
Coming to food, I had ordered bruschetta and Pasta and it was not the best, but just Ok. The cheese balls were good though. (3/5)
Would rate the staff - 2.5/5",3,"60 Reviews , 225 Followers",4/22/2019 17:56,0,,"{'food': ['bruschetta', 'pasta'], 'drink': []}"
Frio Bistro,Rama,"Food was great... We ordered Andhra chicken pizza which had a variant touch of Andhra flavours, Prawn n fish risotto and Fiery chicken meal. All the three dishes were tasty and filling. We availed zomato gold offer but as we did not inform them before placing the order, initially they were very reluctant to accept as we need to inform them well in advance before placing the order. The restaurant manager was very understanding and generated a second bill, though he will be questioned by the owner he took that extra mile just for providinding customer satisfaction. I will definitely suggest this restaurant not only in terms of food but also in terms of their polite and customer oriented generosity. Thank you frio for making our visit splendid.",4,2 Reviews,4/21/2019 16:24,0,,"{'food': ['Andhra chicken pizza', 'Prawn n fish risotto', 'Fiery chicken meal'], 'drink': []}"
Frio Bistro,Gokul,"I absolutely love their thin crust pizzas and would definitely go there again and again.. The desserts were just good enough and it made the experience complete..
Service can do with a minor improvement..",5,"9 Reviews , 8 Followers",4/20/2019 20:51,0,,"{'food': ['pizzas'], 'drink': []}"
Frio Bistro,Ashritha Rao,"I wish I could make you taste the Chicken Nuggets. No offense for the people who liked it. But, i never had such worst food in my entire life. The dip they gave with French fries was one of a kind.i personally would not suggest this place to anyone.",1,"2 Reviews , 2 Followers",4/15/2019 18:26,0,,"{'food': ['Chicken Nuggets'], 'drink': []}"
Frio Bistro,Rajorshi Roy,"Was there for the desserts. I ordered a Tiramisu...it's one of the best I have eaten. Loved it. Only downside, place closes down relatively early for a dessert joint.",5,"22 Reviews , 15 Followers",4/14/2019 22:09,2,,"{'food': ['Tiramisu'], 'drink': []}"
Frio Bistro,Asmita Pal,Food and ambience was great. But the service was a little bit on the lower side as the person was a bit rude with us. Overall we loved this place ❤️ and it made my bday awesome..,4,"3 Reviews , 2 Followers",4/14/2019 12:30,0,,"{'food': ['Food and ambience was great.'], 'drink': []}"
Frio Bistro,Sandeep Jangala,"A really nice place with some great food

Location and Ambiece -4/5
Its placed right near the hitex city and gachibowli signal junction and very easy to access
The ambiece is good and decent to visit with your family and friends.

Food -4.5/5
The place has great food and everything is very fresh. The hand made pizzas are great and very thin. The fish for the fish fingers is fresh and not frozen. The desserts are great as well.

Service -4/5
The staff is very good and explain the menu well. Food is served fast as well",4,"68 Reviews , 52 Followers",4/7/2019 19:04,5,,"{'food': ['hand made pizzas', 'fish for the fish fingers'], 'drink': []}"
Frio Bistro,Pruthvi Raj,"After hearing so much about pork ribs, ordered blazed pork ribs and belly dance Pizza on my visit .
The ambience was good , but disappointed with the service. There was long delay for serving the food, no proper attention to the customer requirements was the key disappointment factor.

Coming to main topic the food Pizza was great but it was a mixed feel for pork ribs as I always like my meat to be spicy but the barbequed sauce was little sweet not to my liking.

so with my limited knowledge of consistency of meat the overall all food served was good.

But it's not a place for people like me who is more into spiciness.

With Zomato gold the overall bill was 860.",4,"2 Reviews , 16 Followers",4/2/2019 10:35,5,,"{'food': ['Pizza', 'Pork ribs'], 'drink': []}"
Frio Bistro,Rishav Sarkar,"Food 4/5
Service 4/5
Ambiance 5/5
Visited this place for dinner yesterday night. I would say first visit was very nice. Pretty empty when we reached but later the restaurant got occupied . We ordered Mezze platter and Frio Signature Chicken Wings for starters. Mezze platter was very flavourful and good in quantity. Chicken wings were also very delicious . The Barbecue one was my favourite. For the mains we ordered Barbecue Pork Ribs and Greek Chicken Souvlaki. Both the dishes were absolutely delicious. Really liked the flavour of the Chicken Souvlaki.
Staff is courteous and friendly. Good experience all together.",5,"123 Reviews , 405 Followers",3/30/2019 22:00,9,,"{'food': ['Mezze platter', 'Chicken Wings', 'Barbecue Pork Ribs', 'Greek Chicken Souvlaki'], 'drink': []}"
Frio Bistro,Saugata Chatterjee,"Very good quality food - I tasted the Baby Back Ribs here and they were delicious. One of my other friends had ordered pizza - though the presentation was above standard, the taste wasn't.
The ambience of the place can be improved because it's just slightly dull and cramped up at the moment, though they can do a lot with the place. Food-wise, a must visit.",4,"4 Reviews , 1 Follower",3/29/2019 23:18,0,,"{'food': ['Baby Back Ribs'], 'drink': []}"
Frio Bistro,Niveditha Barigela,My pizza looks like they have pieced together the left overs! The cheese is hard and the slices look old. I'm so disappointed as I order quite frequently from Frio and this is the second time I am getting a pizza in this condition from them.,1,"1 Review , 29 Followers",3/27/2019 13:34,0,,"{'food': ['pizza'], 'drink': []}"
Frio Bistro,Sheeny Yadav,"Frio is set in a dark toned theme with black walls and complementing prismic mirrors with dim lighting to set mood for a quiet, interesting evening conversation.
The music is contemporary and thankfully not too loud. It moulds into the environment without intruding into your private space.
Service was fine. We had to keep a lookout for waiters rather than them looking out for us, but were courteous and friendly.
Here is what we ordered:
100% arabica cold coffee - basic and just right. Creamy and not too sugary.
Dark chocolate shake - absolute yum and sinful. It tastes exactly as you would want it to. The only ask - since it's categorized as thickshake, it should be thicker, but I guess that's the case with shakes served anywhere in the city.
Chicken ala plancha - Sheer dissapointment, especially given that it was in chef's special menu. It was as ordinary as ordinary can be. We ordered scallion rice on the side as the dish is incomplete without carbs. It's basically a tomato gravy with chicken and hardly any seasoning. Wouldn't recommend.
Lamb ravioli - It's a shame we don't get ravioli in most of the outlets across the city serving pasta. Even if they do, it's mostly vegetarian (spinach and ricotta cheese without exception). To our delight, Frio doesn't disappoint here. The ravioli is good (doesn't make it to my top 5 list), but still good. Ravioli was cooked well, herbed garlic bread on side was great and so was the tomato gravy.
We couldn't get to dessert as we ordered our food during the final order (20 mins before closing), but I have heard that their tiramisu is great.
All in all, Frio is a good place to visit. In terms of food, you could love or let's say not love the place basis what dish you ordered. I won't be a frequent here, but wouldn't mind going back for another try either. Happy dining!",3,"15 Reviews , 20 Followers",3/23/2019 23:58,2,,"{'food': ['chicken ala plancha', 'lamb ravioli'], 'drink': ['100% arabica cold coffee']}"
Frio Bistro,Manojkumar D Nambisan,"Expensive, but good food especially Italian and Finger Food. Decent service, though could have been better. Good location and seating with decent view.",4,"29 Reviews , 11 Followers",3/16/2019 12:24,0,,"{'food': ['Italian', 'Finger Food'], 'drink': []}"
Frio Bistro,Asisha Ayachitula,"I'm reviewing a delivery order.

I've ordered spaghetti aglio e olio from this place.
It was soaking in oil and very less quantity.

The packing seemed like it was done in a hurry with minimum care. No spoon/fork and tissues were given with the pack.

I really liked the way they didn't backout when it came to adding olives and cherry tomatoes. Keeping the oil aside, the taste was good. However, there is scope for improvement because I've read good things about this place and their food. Didn't expect it to be like this.",3,"67 Reviews , 436 Followers",3/13/2019 18:57,0,,"{'food': ['spaghetti aglio e olio'], 'drink': []}"
Frio Bistro,Srayana Sanyal,"Frio is one of my favourite places to go to in Gachibowli since it opened, and by now, I’ve pretty much tried most of their dishes. Their staff is cordial and efficient, the black toned decor is very avant-garde, the quality of their food hasn’t deteriorated in the last 2 years.
The must try dishes on the menu are –
1. Glazed pork ribs (sinful and heavenly!)
2. Chermoula grilled fish
3. House chicken salad
4. Turkish lamb pizza
5. Mushrooms fricasse pasta",5,"32 Reviews , 347 Followers",3/12/2019 5:08,1,,"{'food': ['Glazed pork ribs (sinful and heavenly!)', 'Chermoula grilled fish', 'House chicken salad', 'Turkish lamb pizza', 'Mushrooms fricasse pasta'], 'drink': []}"
Frio Bistro,Kruttika Lokesh,"The food is the best I've had in Hyderabad, by far. The music doesn't match the general ambience for me. But the concept of the restaurant is quite good. Service is great. The mocktail I had was average at best. Mushroom khari and the paella are must trys.",4,"5 Reviews , 4 Followers",3/10/2019 12:51,0,,"{'food': ['Mushroom khari', 'Paella'], 'drink': ['Mocktail']}"
Frio Bistro,Naveen Kumar,"I was at this bistro for dinner with my friends recently on a weekday.
Ambience was decent. It was a tad too dark for my liking, but the spacious table setting and the gentle hit tracks playing in the background made up for a nice dinner setting.
Service was pretty decent. The waiter who attended our table was courteous and prompt in serving.
The food was a big disappointment though. Of all the dishes we ordered, few starters and the tiramisu cake were the only saving grace. Main course (Spinach ravioli, Belly dance pizza, Stuffed chicken breast and Greek chicken sovlakhi) was a total disaster. Not a single person from our group of 6 could find anything tasty from this bunch. We finished the meal off with tiramisu and dbc cake, which was good and filling.

Overall, an average restaurant. If you’re looking for good Italian, this is not the place to be. CIBO house is.",3,"9 Reviews , 59 Followers",3/2/2019 0:08,2,,"{'food': ['Spinach ravioli', 'Belly dance pizza', 'Stuffed chicken breast', 'Greek chicken sovlakhi'], 'drink': []}"
Frio Bistro,Mahathi Natva,The coffee at this place was one of the I ever had ... A small cozy place with good food is something everyone needs to tackle a hectic week or take a break from the everyday stress... The broccoli with cheese and aglio Olio are a must have . If you are a coffee lover it's a must try.,4,"22 Reviews , 92 Followers",3/1/2019 21:25,0,,"{'food': ['broccoli with cheese and aglio Olio'], 'drink': []}"
Frio Bistro,Suvarnala M,"Had an excellent evening at Frio. Well done coffee with stuffed chicken breast. The place is very cozy and always full of nice, friendly people.",5,"54 Reviews , 164 Followers",2/26/2019 17:59,4,,"{'food': ['coffee', 'stuffed chicken breast'], 'drink': []}"
Frio Bistro,Sindhu Ram,"Food is too delicious. ambience is quite good and coming to the food service , staff - Manoj & everyone was good. Mushroom starter was yummy.",5,"1 Review , 4 Followers",2/24/2019 21:57,0,,"{'food': ['Mushroom starter'], 'drink': []}"
Frio Bistro,Soumi Mukherjee,"This place is my go to place for continental food at Gachibowli. The food is absolutely awesome. My recommendations would be Doner kebab, any variant of their thin crust pizza and pork ribs.

The doner kebabs are filled with juicy lamb meat balls and topped with spicy mayo stuffed inside fluffly pita breads with a sude of humus.

In pizza, I love the pigs over a blanket pizza. The pizza crust is super thin and this place serves one of the best wood fire pizzas here.

In mains, the pork ribs just melts in your mouth and the stuffed chicken breast is deliciously with the filling of creamy spinach inside.

In desserts I loved all their creations from the baklava, to cherry chocolate cheese cake and to the old fashioned tiramisu...

The service is quick and the staff is courteous.",5,"55 Reviews , 123 Followers",2/16/2019 10:15,9,,"{'food': ['Doner kebab', 'Pigs over a blanket pizza', 'Pork ribs', 'Stuffed chicken breast'], 'drink': []}"
Frio Bistro,Nikita,"Went on a weekend afternoon with some friends and the place was completely empty!
The service was good but the food was not. The pasta was completely bland and the pizza too stretchy! When we told them to add some spices they just reheated the same and brought it back.
The ambience was okay, but not worth going just for that!
Not a good experience at all!",2,"37 Reviews , 27 Followers",2/13/2019 13:00,0,,"{'food': ['pasta', 'pizza'], 'drink': []}"
Frio Bistro,Spandana Bhoomolla,I really enjoyed lunch at this place. Our server Mr Sachin was really nice . He helped us order and his recommendations were just on top.The pizza is the best. A must have here. Try the ravioli too if you like pasta. The place has a laid-back friendly vibe.,5,1 Review,2/10/2019 18:52,0,,"{'food': ['pizza', 'ravioli'], 'drink': []}"
Frio Bistro,Ritesh Singh,Always loved this place for quick food but tasty one. Staff is very friendly and with smile on face (specially Manoj). Must try is mushroom on khari.,4,"2 Reviews , 2 Followers",2/8/2019 22:01,0,,"{'food': ['mushroom on khari'], 'drink': []}"
Frio Bistro,Geeta37,"4.5/5 Just WoW. Ambience is pretty cool . Loved the food. We ordered frio signature chicken wings and Bruschetta for starters. Pork ribs and pan seared fish for Main course and of course Tiramisu for dessert. Haven’t expected to have an yummy , delicious Tiramisu. Your palate thanks you for having such a delicious food. Definitely would recommend however I felt bruschetta taste was overpowered by olives which are not supposed to be in :)",4,"12 Reviews , 2 Followers",2/6/2019 23:44,6,,"{'food': ['frio signature chicken wings', 'pork ribs', 'pan seared fish'], 'drink': []}"
Frio Bistro,Shrikanth Reddy Aenugu,"Visited the restaurant for a brunch with team.....

The service is not as expected.... I would give a 2 star for it.

Coming to the food .... the taste is good.

Fish was ok and chicken was ok.... pizza is tasty",5,"19 Reviews , 32 Followers",2/1/2019 8:46,0,,
Frio Bistro,Abhinav,"Food quality: 3/5
Ambience: 3/5
Service: 4/5
Whenever a menu of a restaurant is limited, we generally expect the taste to be phenomenon. Most of the things that we ordered were okay but the pasta had very thin sauce and also the pasta was not properly cooked.",3,"16 Reviews , 21 Followers",1/31/2019 16:21,0,,"{'food': ['pasta'], 'drink': []}"
Frio Bistro,Tripti Maheshwari,"Being rated well on zomato, I had expected it to be impressive, but the ambiance was just mediocre, food was again average.. didn't find anything special about it. Also, there are not really much options on the menu.",3,"20 Reviews , 17 Followers",1/24/2019 0:02,0,,"{'food': ['average', 'medicinal'], 'drink': []}"
Frio Bistro,Yum Yum YUMMY !,"Overall Experience : 2.5/5

Service : 3/5

Food Quality : I'm not able to decide.

 Taste : It was horrible for me

Value For Money : 3/5

I dont know why but I really didn't liked this place much. Usually I avoid bad ratings but for the first time I really left my fav. chicken wings on table. They were too bad in taste. Will attach the images soon (y)",2,"89 Reviews , 202 Followers",1/23/2019 22:58,1,,"{'food': ['chicken wings'], 'drink': []}"
Frio Bistro,Meenu Garg,"We ordered food for home delivery with one line instruction ; garlic bread to be prepared without spices, which was not fulfilled. This was ok, what wasn't was delivery of chicken. We ordered vegetarian cheese balls and we received chicken! Can we ever trust you again, Frio Bistro!",1,1 Review,1/22/2019 22:48,0,,"{'food': ['garlic bread'], 'drink': []}"
Frio Bistro,Samrudh Kelkar,"They serve very small portions.. not at all worth the price. Service is good. Tried pizza, pasta, fiery chicken signature dish. None of that was above average. Taste and prices could have been better. Zomato gold can be redeemed here.

Giving extra star just for the service staff. They were helpful and prompt.",3,"13 Reviews , 5 Followers",1/21/2019 12:26,0,,"{'food': ['pizza', 'pasta', 'fiery chicken signature dish'], 'drink': []}"
Frio Bistro,Karishma Bhatt,"I had very high expectations from This one. But disappointed. Talking about food , the taste was below average. We ordered Pasta and pizzas both were not at all good. The only thing which i liked about this place is the Ambience. It's very decent. Coming to service, the waiters were very humble but our order took more than 1 hour to reach us to the table. Overall Below average experience . 😐",2,"90 Reviews , 148 Followers",1/20/2019 16:17,0,,"{'food': ['Pasta', 'pizzas'], 'drink': []}"
Frio Bistro,Ramya Nambu,5 stars for the Ambience--the place is super cosy and makes you feel at ease. I didn't feel like leaving! I'm a vegetarian so the veg food was pretty good. The garlic bread was otherworldly! 👌🏽 Overall the place is a little pricey but still worth it.,4,"6 Reviews , 32 Followers",1/16/2019 15:36,0,,"{'food': ['veg food'], 'drink': []}"
Frio Bistro,Joycee Hanna,"It was a funny experience there. While the main course is quite satisfying, the deserts were a total let down. The ground floor could definitely do with some ventilation, the fumes from the washroom will drive everyone away.",3,"1 Review , 56 Followers",1/15/2019 11:00,0,,"{'food': ['main course'], 'drink': []}"
Frio Bistro,Suvam Mohanty,"Awesome place ! Food is great and so is the service ..
Nice view .. worth going and spending time.. surprises under Gold privileges , but nevertheless an pleasant place to spend time with friends & family .",5,"7 Reviews , 4 Followers",1/13/2019 14:22,1,,"{'food': ['Food is great and so is the service'], 'drink': []}"
Frio Bistro,Anurag Paul,"It was a late Sunday evening and we decided to go to Frio after pulling each others hair for an hour. Had to call in as the restaurant was about to close in 10 minutes. They were gracious enough to take our order and also served us well. The food was good, it was almost there both the pasta and the risotto. We had the curry cream risotto with chicken and broccoli. Chicken was a used scarcely maybe that was a put down for me because I am a meat lover. The pasta though was perfect, spicy just like I want and the penne was well cooked. Thanks for taking us in Frio on a cold Sunday night. We will be back.",4,"5 Reviews , 1 Follower",1/9/2019 2:11,0,,"{'food': ['pasta', 'risotto', 'chicken', 'broccoli'], 'drink': []}"
Frio Bistro,Tejaswini Sharma,"Well if atall I am in Gachibowli area in lunch times or dinner times...my mind like a magnet asks me to get into this cozy bistro. Each thin slices of pizza wid toppings of olive oil and chilli flakes is all you need for your mid day motivation.
Have been to this place couple of times and Everytime tried something new in veg. But pizza has been a constant one. The Spanish rice too has a very authentic taste and was in competition to the pizza to give ultimate pleasure to tell taste buds. These two dishes have been my favorite and most recommend tough have tried other dishes as well.
A friendly staff and zomato gold is a value addition to this place.
Review#2 my regular visits to this place made me increase the rating from 4 to 5.
I have been to pizza events where the restaurants where claiming that it's the best pizza in town or money back .
Tough I did claim the money back as I feel the best pizza in town is what you get here.
Zomato gold is always an add on benifit .
Every time I go to this place...I come out happy tummy n happy soul ..",5,"43 Reviews , 42 Followers",1/7/2019 20:07,2,,"{'food': ['pizza', 'Spanish rice'], 'drink': []}"
Frio Bistro,Kowsik,Good place to visit and the ambiance was awesome. Best place to hangout with friends. Food was yummy the starters were good. The overall experience was awesome.,4,"5 Reviews , 29 Followers",1/6/2019 21:29,0,,"{'food': ['starters'], 'drink': []}"
Frio Bistro,Jay Mehta,"1 star less for the bad look the server gave when we mentioned about gold! Rest are for amazing food .

tiramisu and chocolate dessert best in the area",4,"46 Reviews , 43 Followers",1/6/2019 17:48,0,,"{'food': ['tiramisu', 'chocolate dessert'], 'drink': []}"
Frio Bistro,Monali Mohanty,"Been to this place last month. Quite a peaceful place not many people were there. We ordered some drinks and pizza and pasta. I somehow felt pizza could have been little better the taste was good and it was cooked properly. But there were literally no toppings except chicken. Pasta was clearly not upto the mark. I had given specific instructions which weren't taken care at all. Also, later during the billing there were some confusions on the gold membership. We did inform the staff at tge beginning that we have Zomato gold however not sure if that was well communicated to the management, because during the billing we were said that we should have informed about the gold membership earlier which we clearly did. But didn't quite understood whats the problem if it is not communicated at the beginning.. Do they charge differently for the gold membership people because they have offers??",3,"10 Reviews , 63 Followers",12/31/2018 13:07,0,,"{'food': ['pizza', 'pasta'], 'drink': ['drinks']}"
Frio Bistro,Ritvi,"Food was okay overall but the mocktail wasn't much. Tried chef's special fish but was not upto mark by a single iota. The ambience was definitely a big plus though, with a nice view of the cityscape. The service experience was also pleasant.",4,3 Reviews,12/31/2018 7:56,0,,"{'food': ['Fish', ""Chef's special""], 'drink': ['Mocktail']}"
Frio Bistro,Kalyan Ch,"This place was on my list for a long time.
Decided to check it out and was badly disappointed.

The mild mushroom soup was too bland and they don't serve a 1/2 of the soup. You will have to order 2 soups instead.

The Red Rooster pizza just didn't have any taste to it.
Gachibowli fried chicken was a disaster.

Stuffed grilled chicken breast was the only face saver at this place.

The regular water they served had dust floating on it, had to get bottled water.

Would never go to this place again. Won't recommend to anyone either.

The prices are on the higher side and they are just not worth it.",1,"9 Reviews , 2 Followers",12/30/2018 20:19,0,,"{'food': ['mild mushroom soup', 'Red Rooster pizza', 'Gachibowli fried chicken', 'Stuffed grilled chicken breast'], 'drink': ['regular water']}"
Frio Bistro,Priyanka Das,Very unprofessional staffs!! Don’t even know how to serve the food on request!! Whatever you will ask their 1st answer is “No”. They also do have communication issues. Very disappointing!!,1,"2 Reviews , 8 Followers",12/30/2018 12:08,0,,"{'food': ['chicken', 'vegetables'], 'drink': ['coffee', 'tea']}"
Frio Bistro,Sambhavana Kumar,"We went to Frio Bistro on a lazy Sunday evening. It’s easy to find and a cozy place right on the main road. The portions are all made for one person only but are very filling. We had the Alfredo pasta and it was hands down one of the best pastas I’ve had in the city. The starters are good and filling. The mocktails are fun tasty drinks.
What we had: tomato and olive bruschetta (highly recommended), Chilli Cheese Rolls, Spinach and Corn cheese ravioli, Artichoke and baby corn a la plancha, cranberry kiss (highly recommended) and Mojito.
Ambience- 4/5
Food- 4.5/5
Cost efficiency- 4/5 (could have been higher, but Zomato Gold is a saviour)",4,"4 Reviews , 49 Followers",12/29/2018 20:41,0,,"{'food': ['Alfredo pasta', 'tomato and olive bruschetta', 'Chilli Cheese Rolls', 'Spinach and Corn cheese ravioli', 'Artichoke and baby corn a la plancha', 'cranberry kiss', 'Mojito'], 'drink': ['mocktails']}"
Frio Bistro,Priyanka Aggarwal,"Good food, nice ambience and quick service. We ordered, veg pasta, which was very good, pizza, above average taste, and cheese rolls - super cheesy and crispy. We like the food. The cold coffee was also quite good there. :)",4,"21 Reviews , 83 Followers",12/26/2018 1:18,1,,"{'food': ['veg pasta', 'pizza', 'cheese rolls'], 'drink': ['cold coffee']}"
Frio Bistro,Being Prateik,"The place had an amazing smell of bathroom pee when we entered. Hillariously the manager seemed barely aware of this horrible stench and promised to spray.

The lamb pizza which I suspect used the same sauce as the kheema was good but too salty likely cus it's meant to be eaten with spaghetti. The mezze platter is enough for one person barely. It's literally a single plate filled with 3 dips and 6 breads the size of a palm without fingers.

The desserts is where this place shines. They apparently think tiramisu is a soggy cake..? That fondant cake should taste still of maida because they didn't understand the concept and that managers should barely give a shit OR apologize.

Don't go its bad.",2,"4 Reviews , 80 Followers",12/22/2018 9:40,0,,"{'food': ['lamb pizza', 'mezze platter'], 'drink': []}"
