Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Gal Punjab Di,Vidul Mathur,"Good place to have a good north indian meal. They have many options and the food tastes really good. We ordered masala papad, dal makhni and paneer lababdar along with some breads. The service was not so quick and we had to wait our fair share to get our food. Paneer lababdar was very tasty and so was the dal makhni.

Paneer lababdar - 4.8/5
Dal Makhni - 4.4/5
Ambience - 3/5
Overall - 4/5",4,"24 Reviews , 37 Followers",4/7/2019 23:09,3,,"{'food': ['Masala Papad', 'Dal Makhni', 'Paneer Lababdar'], 'drink': []}"
Gal Punjab Di,Rita Singh,"pretty ambiance and comfortable seating. AC was not functioning properly so it was lil uncomfortable otherwise everything was fine.
we opted for 599 unlimited menu. Gosh it has like so many items that you will get confused what to order. Main course was great, the butter chicken and mutton were cooked properly and tasted really amazing. However, the chicken starters were lil salty.

Service needs a lot of improvement. Service is really slow, but then the staff is really courteous.
Should really come back to this place to try some more dishes from the menu as I'm sure they will be great.",4,"106 Reviews , 1893 Followers",4/6/2019 21:02,7,,"{'food': ['butter chicken', 'mutton'], 'drink': []}"
Gal Punjab Di,Mayank Murali,"I guess one of the decent Punjabi restaurants in Gachibowli.
Punjabi Murg Palang Todh is a must try with Amritsari lassi. The service and ambience is decent as well.",4,"15 Reviews , 5 Followers",3/30/2019 22:52,0,,"{'food': ['Murg Palang Todh'], 'drink': ['Amritsari lassi']}"
Gal Punjab Di,Manasi Puranik,"We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews.",1,"4 Reviews , 35 Followers",3/30/2019 13:38,0,,"{'food': ['Butter chicken', 'Paneer makhani', 'Dal makhani'], 'drink': ['Mango lassi']}"
Gal Punjab Di,Anshuman Sahu,"Food is good but hygiene can be improved a lot. Saw cockroaches moving around the restaurant.
Service takes longer than expected. A little expensive considering the bland ambience and service.",3,"6 Reviews , 7 Followers",3/24/2019 16:09,0,,"{'food': ['Food'], 'drink': []}"
Gal Punjab Di,Sumedha Rani,Amazing food. We had both veg and non veg food and both were pretty tasty. Very creatively done interior. The ambience reminds you of North Indian dhabas. Very beautiful place. The cutlery used looks cool too.,5,"5 Reviews , 2 Followers",3/17/2019 18:01,4,,"{'food': ['veg', 'non veg'], 'drink': []}"
Gal Punjab Di,Leher Sadhnani,"”Nai, They don’t have any punjabi Gal’

First things first, really not happy with their service. Two different groups of people who came after us were served earlier than us and another worst thing was Washrooms din have water supply and that created a big problem for most of the customers.

So finally we got our order after 20-25 min of wait. The lemon coriander soup was quite normal with dense eggy smell. In starters Amrutsari murg was nice with moderate flavours along with malai. This came with grated cheese on top of it which was the only best part. Methi roti was fresh and good which came with 2 pieces. Unlike plain tandoori tasted too bad, it was the flour which got stale over the time may be. Don’t know how they served it. So we ordered Boneless Murg, i guess it was Murg Musalam, this tastes really good just like as i needed less spicy, thick gravy and nice pieces of chicken.

Overall one time try stop.",3,"139 Reviews , 685 Followers",3/14/2019 22:31,4,,"{'food': ['lemon coriander soup', 'Amrutsari murg', 'Methi roti', 'Boneless Murg'], 'drink': []}"
Gal Punjab Di,Praveen Mokkapati,"Food tastes great for a quaint little place snuck in inner lanes of Gachibowli! The place is lively with Punjabi music and the friendly staff.

As vegans that eat food with little oil and spice, three of us had a sumptuous meal that comprised of Tandoori Aloo and Kebab as starters. The initial order of a different kebab was sent back as the chef didn't comply with our little/no spice request. Our order of Aloo Parantha and Veg Kolhapuri came as requested, however the Ajwain Laccha Parantha and Roti came laced with butter/ghee. The bread was replaced in 5 min or so as requested. Aloo Parantha Combo came along with raita and chole. We requested raita to be replaced with another serving of chole, and the staff gladly obliged.

Barring the few delays due to non-compliance of our requests, we found the food to be delightful, tasty and filling for a weekday dinner. The shikanji was great too! The staff are courteous, but definitely could do well with internal communication with the chef(s) to ensure requests are fulfilled. Go for it!",4,"1 Review , 14 Followers",3/12/2019 20:19,0,,"{'food': ['Tandoori Aloo', 'Kebab', 'Aloo Parantha', 'Veg Kolhapuri', 'Roti', 'Ajwain Laccha Parantha', 'Roti'], 'drink': []}"
Gal Punjab Di,Manisha Panda,"This is a go-to place for people staying in and around gachibowli. Finger licking Punjabi food. Even a simple dal and roti tastes amazing here.
The lassi is the best outta everything. Very filling and taste satiating food.
Great ambience with Punjabi music on and the staff is very courteous as well.
You can have absolutely anything here and it would turn out to be good.
Love this place 🤟",5,"19 Reviews , 53 Followers",3/11/2019 3:14,0,,"{'food': ['dal', 'roti'], 'drink': ['lassi']}"
Gal Punjab Di,Pratap,"Ordered Non Veg Mini Thali through Swiggy. Delivery was quick and packaging was perfect.
It had Dal Makhani, Chicken Curry, Raita, Rice and Tandoori Roti, Dal Makhani was good and rest all items were just average. Tandoori rotis were hard, didn't like it.
Chicken curry was a big disappointment though, tasted bland.
Taste: 2/5
Quantity : 2/5",2,"76 Reviews , 64 Followers",3/4/2019 12:31,1,,"{'food': ['Dal Makhani', 'Chicken Curry', 'Raita', 'Rice', 'Tandoori Roti'], 'drink': []}"
Gal Punjab Di,Foodie On Wheels...,"We tried

Paneer patiala - 5/5
Kadi pakodi - 4/5 still really good

All rotis were also good.

Methi Missi roti
Ajwaini laccha paratha
Butter naan
Jeera rice",5,"129 Reviews , 482 Followers",3/3/2019 0:15,0,,"{'food': ['Paneer patiala', 'Kadi pakodi', 'Methi Missi roti', 'Ajwaini laccha paratha', 'Butter naan', 'Jeera rice'], 'drink': []}"
Gal Punjab Di,Jay Mehta,"Have ordered from gal punjab di few times now- have tried dal makhani, paneer tikka, jwalamukhi series, veg dildara...alll of which very tasty.. this time ordered veg nizam handi in white gravy and mushroom manchurian.

Nizami handi was very rich, heavy but very tasty. It could have more balanced mix of vegetables and cream gravy. dont go by the photo, taste was good.

Mushroom manchurian is something i have never had before, tasted like manchurian. Personally still prefer good ol manchurian. Can definitively try if you have not eaten before..bit meaty in taste!

While review is on zomato, swiggy delivery was amazing..hot hot food right from restaurant kitchen!",4,"46 Reviews , 43 Followers",2/23/2019 22:20,2,,"{'food': ['dal makhani', 'paneer tikka', 'jwalamukhi series', 'veg dildara'], 'drink': []}"
Gal Punjab Di,Niharika Nayak,"If you are looking for Punjabi food then this restaurant deserves to be in your list.
The place was small but with a nice ambience nice place for dinner.
Ordered-
For starters: NRI Nanja 4/5
It's a form of desi pizza kind, good combination of tastes and something innovative.

For main course: Aloo onion paratha, amritsari kulcha and judwa paneer. 4/5
One plate of paratha/kulcha is enough for one person the side serving are also good in taste. Judwa paneer was also good.

Last but not the least the patiyala lassi, this is something one should try for sure if u r a lassi lover.
Overall had a good experience. Would visit again soon.",4,"7 Reviews , 6 Followers",2/22/2019 22:49,0,,"{'food': ['NRI Nanja 4/5', 'Aloo Onion Paratha', 'Amritsari Kulcha', 'Judwa Paneer'], 'drink': ['Patiyala Lassi']}"
Gal Punjab Di,Food Junkie,"I'll be rating it as 3.5 stars than 4 stars. This place got good ambience and interior design. The service is good and even the starters are nice. The only place that it fails to impress is the main course, no matter which chicken curry u order they all taste similar with slight change in the level of spice composition.",4,"29 Reviews , 16 Followers",2/19/2019 12:50,0,,"{'food': ['chicken curry'], 'drink': []}"
Gal Punjab Di,Manojkumar D Nambisan,Good food combinations and taste. Decent service. However the location of the restaurant could have been better. The quantity is relatively less for the price.,4,"29 Reviews , 11 Followers",2/16/2019 12:41,0,,"{'food': ['Good food combinations', 'taste'], 'drink': []}"
Gal Punjab Di,Dazz,"Have been to this place on sunday. The starters Jawalamukhi tikka and chilly paneer was very delicious and paneer was so soft that it jst melted in mouth. In Main course paneer lababdar tasted little sweet and lacha partha was not worth. Anyways jeera rice and dal tadka was like authentic punjabi taste.
Ambience was good but it was too noisy.
Overall the experience was great.",4,1 Review,2/4/2019 22:54,0,,"{'food': ['Jawalamukhi tikka', 'chilly paneer'], 'drink': ['paneer']}"
Gal Punjab Di,Sachin,"Ordered kamaal ka murg ( angara) , no value for money, the taste was that of uncooked masala with no trace of oil . Did not seem to be cooked at all .. the chicken was coated in curry.. 👎🏼",1,"1 Review , 2 Followers",2/3/2019 10:19,1,,"{'food': ['chicken'], 'drink': []}"
Gal Punjab Di,Ankit Singla,"not too good.. but OkOk. have better option nearby. need better option for punjabi food...
world seems really small everywhere you get punjabi food
#punjabi #stereotypicalfood #boring",3,"24 Reviews , 17 Followers",2/2/2019 19:49,0,,"{'food': ['punjabi food'], 'drink': []}"
Gal Punjab Di,Ankita Bhardwaj Singh,"Finally! Found something in hyderabad that tastes like north indian food. Tried the chilli chicken and thankfully it came without curry leaves. Also ordered roomali roti which was quite large in size.

Packaging: 4/5
Taste: 3.5/5
Quantity: 4/5

Will i order again: definitely!",3,"131 Reviews , 424 Followers",1/31/2019 15:11,0,,"{'food': ['chilli chicken', 'roomali roti'], 'drink': []}"
Gal Punjab Di,Rohit Reddy,"I have been to this place twice till now. It is one of the good places for Punjabi food at gachibowli.
Among starters, I have tasted crispy corn and desi chicken nachos which were very good.
In the main course I have tasted, dhuni dum ke aloo and judwa paneer with butter naan. Dhuni dum ke aloo (stuffed aloo in rich gravy) was amazing but judwa paneer was just ok.
Overall. it was a good experience and I would rate this place as
Food - 4/5
Ambience - 3.5/5
Service - 3.5/5",4,"99 Reviews , 2972 Followers",1/31/2019 14:13,5,,"{'food': ['corn', 'chicken nachos', 'aloo', 'dhuni dum ke aloo', 'judwa paneer'], 'drink': []}"
Gal Punjab Di,Feroz Khan,"A decent restaurant to pick for group of friends or office buddies. In menu they have two list of items, one are traditional and the others are un-traditional in each category starters/main course. If you are looking for something special go with un-traditional items (I tried this).
Ambience - 3.5/5
Food - 4/5
Service - 3.8/5
Value for money - 4/5",4,"4 Reviews , 10 Followers",1/26/2019 19:47,0,,"{'food': ['starters', 'main course'], 'drink': ['un-traditional items']}"
Gal Punjab Di,Kapil Kumar Avrp,Great place. Been there more than a couple of times.. loved the food. Especially the lassi. Would definitely want to go again sometime. At least for the lassi :p,5,"7 Reviews , 9 Followers",1/24/2019 13:27,0,,"{'food': ['lassi'], 'drink': []}"
Gal Punjab Di,Sandeep Nahta,Had their speciality - Makee di Roti - Sanson ka saag - no where close to what a real Saag.  Gazar ka halwa - OMG - chef never had gazar ka halwa in life - so pathetic.  Giving 2 rating as Starter was good - Paneer Szechwan.  Good ambience. Pricing also very decent. But overall taste of Punjab missing,2,"11 Reviews , 5 Followers",1/23/2019 15:11,0,,"{'food': ['Makee di Roti', 'Sanson ka saag', 'Paneer Szechwan'], 'drink': ['Gazar ka halwa']}"
Gal Punjab Di,Manorama Rao,Small restaurant. Staff is professional. Food I would say was average .i had ordered naan Dhaba style chicken curry which was OK. Dal Makhani was awesome.i didn't like the gajar Ka halwa it was too dry.,3,"10 Reviews , 14 Followers",1/20/2019 20:02,7,,"{'food': ['naan', 'chicken curry', 'dal makhani'], 'drink': []}"
Gal Punjab Di,Rajashree Roy,"This place has a good ambience. However, the food is not up to the mark. The staff usually takes a lot of time to bring the food which is also not mouth-watering. Undoubtedly, Gal Punjab Di can improve.",2,"7 Reviews , 3 Followers",1/17/2019 22:18,0,,"{'food': ['Gal Punjab Di'], 'drink': []}"
Gal Punjab Di,Samta Phulli,"Everything is Punjabi about this place. Be it food, music or ambience. The food would satisfy a palate craving the taste of the dhabas of Punjab. Makki ki roti te sarson ka saag and daal makhani are a must try!",4,"2 Reviews , 9 Followers",1/13/2019 17:52,0,,"{'food': ['Makki ki roti', 'daal makhani'], 'drink': []}"
Gal Punjab Di,Shilpi Jain,"Neither too big nor too small. Nice ambiance with Punjabi touch. Food is tasty and value for money apart from other places.

Service is little slow but manageable. Portions are quite big. There Dal makhni taste very good.
Go to place to have nice north Indian food.",4,"46 Reviews , 139 Followers",1/10/2019 15:07,0,,"{'food': ['Dal makhni'], 'drink': []}"
Gal Punjab Di,Juveria Syed,"We were 5 members and we went for lunch during our office hours. The moment I entered the restaurant I could get that desi and pure punjabi vibe. The interiors are such beautifully done.. Now coming to the service it was a bit slower. Here comes the protagonist of the story the FOOD nd it took away all the negatives the restaurant has, though it didn't have many. We ordered

STARTERS :-

Chicken keema nachos

Main Course :-

Shikari murgh.
Kadahi paneer.

Rice:-
Chicken biryani

Breads :-
Garlic naan
Butter roti
Plain roti(owing health issues)

Green salad
and Patiala lassi.

I was vehment about the fact that I wouldn't eat much due to bad health, but I couldn't resist my self bcoz the food was scrumptious. Evrything about it was so good.

Taste:-5/5
Appeal:-5/5
Quantity :5/5
service:-4/5 ( slow service)..

I recommend this place...
Gal Punjab Di",4,"26 Reviews , 19 Followers",1/8/2019 17:28,3,,"{'food': ['Chicken keema nachos', 'Shikari murgh', 'Kadahi paneer', 'Chicken biryani', 'Garlic naan', 'Butter roti', 'Plain roti', 'Green salad'], 'drink': ['Patiala lassi']}"
Gal Punjab Di,Va Hini,Been to this place a couple of times and enjoyed decent food. But my last visit to this place disappointed me a bit. Tried in starters sheela ka shashlik fish in starters. Little more marination could have enhanced the flavour of dish. Butter chicken which was ordered more didn't meet the taste buds. The chicken seems to be not that fresh and tasted more like paneer. The only dish which met our expectation was patiala Lassi. This drags me to this place again n again. Hope such things will be taken in near future.,3,"7 Reviews , 8 Followers",12/23/2018 1:22,3,,"{'food': ['sheela ka shashlik', 'butter chicken'], 'drink': ['patiala Lassi']}"
Gal Punjab Di,Aditya Kumar,"I regularly order from this place and also personally had visited this place.
This restaurant offers tasty food.
The service at the restaurant can be improved. The steward was not responsive.

I recently ordered veg thali Through delivery it had:
2 roti tandoori
Panner butter masala
Dal makhni
Raita
Rice
The food was good and tasty. In budget as well. The packing contained a plastic cover which was a bit hassle to remove.
Overall i liked it.",3,"12 Reviews , 2 Followers",12/18/2018 14:23,0,,"{'food': ['roti tandoori', 'panner butter masala', 'dal makhni', 'raita', 'rice'], 'drink': []}"
Gal Punjab Di,Atul Kumar Kushwaha,Ordered paneer tikka and tastes good and delivered on time. But one thing was there is packaging. Packaging was not good as some of the tikkas got messed up. But overall taste was good.,4,"20 Reviews , 54 Followers",12/10/2018 17:42,0,,"{'food': ['Ordered paneer tikka', 'tastes good'], 'drink': []}"
Gal Punjab Di,Vivek Vardhan,Went here on last friday. I didn't knew about this restaurant before just found out in the street and went. Food here was Awesome. I had ordered for Dahi Kebab and it was outstanding. The food presentation and quality and taste all were good ... Would certainly love to visit this place again...!!! Hope they keep continuing their good work.,4,"25 Reviews , 22 Followers",12/3/2018 12:10,0,,"{'food': ['Dahi Kebab'], 'drink': []}"
Gal Punjab Di,Anupam Agarwal,"When you love food and especially north Indian food you crave for the perfect butter chicken that you would probably get up north.

I guess I finally seemed to have found it in Hyderabad.

Having been to the best Indian food joints like Grand Trunk, Norfest I guess the Butter Chicken here ranks at the top... Each one of them are good in their own regard though..

I landed up at this place basis my online food orders not through Zomato but through swiggy ( somehow that's an irony given that both deliver the same distance Zomato doesn't deliver from here to my place)

So probably I will not comment on Ambience and Service.. will update that later once I visit the place but food is something that's outstanding

In the last 20 days I would have ordered 3-4 times that's a lot for me given that I don't get fixated to a place as I m more of a food explorer 🙂.

The food has not disappointed me so far. Items tried so far
Punjabi Butter Chicken - Must Recommend , the best you will find in town
Veg Angara - good
Bhatti kaMurg - must try
Tandoori Momo - can be avoided
Dahi ke kebab - brilliant for vegetarians
Murg Malai Kebab - good
Murg Tikka Masala - must recommend, the best part is that both the gravy's ( of this and butter chicken) are completely different which is hard to find. A person who loves chicken will understand my sentiments
Dal Makhani - must try
Tandoori Murgh - must try

So that pretty much sums up my journey with the restaurant for the past 3 weeks.. it's awesome do try if they deliver to ur place.

Overall 4
Ambience NA
Service NA
Food 5
Value for Money 5",4,"124 Reviews , 875 Followers",11/30/2018 8:49,0,,"{'food': ['Punjabi Butter Chicken', 'Veg Angara', 'Bhatti kaMurg', 'Tandoori Momo', 'Dahi ke kebab', 'Murg Malai Kebab', 'Murg Tikka Masala', 'Dal Makhani', 'Tandoori Murgh'], 'drink': []}"
Gal Punjab Di,Arpit Chauhan,"The crispy honey chilli potato is to die for, great in taste and cooked pefefectly.
Dal makhni taste's too good can relate with your home dal. Good in taste as well as quantity.
Reasonable prices.
Loved the place.",4,"3 Reviews , 5 Followers",11/20/2018 14:12,3,,"{'food': ['crispy honey chilli potato'], 'drink': []}"
Gal Punjab Di,Bharath Kishore,"i should say the ambience is excellent, we ordered chicken jwalamukhi tikka which was mouth watering and yummy but the butter chicken was a let down, i couldn’t find cheese in my chilly cheese naan. laccha paratha was ok.
shikanji is a mix of lemon and mint and people who like the combo will like that
Lassi is thick and as Punjabi as u like",3,"4 Reviews , 3 Followers",11/19/2018 14:21,3,,"{'food': ['chicken jwalamukhi tikka', 'butter chicken'], 'drink': ['lassi']}"
Gal Punjab Di,Sunny Bhasin,"As they promise best butter chicken its not true butter chicken was not that creamy and smooth it was missing that hint. Ambience is good other things were good. Menu is quite funky, decor is punjabi theme.
They need to improve thier service.",4,"12 Reviews , 39 Followers",11/13/2018 12:43,1,,"{'food': ['butter chicken'], 'drink': []}"
Gal Punjab Di,Shiva Charan,"I usually don't eat fish. But I tried Amritsari fish tikka here. Tasted good. And in main course, quantity of the curry served is less.
Overall experience - 4",4,"3 Reviews , 1 Follower",11/8/2018 20:47,0,,"{'food': ['fish tikka', 'amritsari fish tikka'], 'drink': []}"
Gal Punjab Di,Priyanka Kumari,We have ordered 2 non veg thalis for dinner. After an hour restaurant cancelled the delivery saying that they got more delivery and will not be able to deliver the order. Why are you accepting the delivery at first place. Previously the restaurant was small and service was awesome. But after expansion quality of food and service have detoriated.,1,1 Review,11/1/2018 21:42,0,,"{'food': ['thalis'], 'drink': []}"
Gal Punjab Di,Rajsi Gaikwad,I set up high expectations for the place with respect to Punjabi food but.. the food was ok-ok the lassi was very nice. The price is reasonable.,3,"50 Reviews , 69 Followers",11/1/2018 16:12,0,,"{'food': ['Punjabi food'], 'drink': ['lassi']}"
Gal Punjab Di,Kundan Sahu,"I have visited this place thrice. The place is located in a busiest place in Indira Nagar, Gachibowli where the crowd is usually more.
So, coming to the experience from the sum of these visits, I can surely recommend you to try this restaurant - as it gives a flavour of Punjab in their dishes.. Truly it goes with the name..

In terms of the below, my reviews goes:
Ambience - 5/5
Service - 3/5
Food - 5/5
Pocket friendly-  5/5
Place -  5/5
Quantity - 4/5

Overall, reducing some good points on Service part, as I feel service is bit slower, but I dont have any issues with the hospitality of the restaurant. They are very helpful, but if one thing to concentrate is definitely a fast service. Overall - Recommended to try out to these place. (y)",4,"22 Reviews , 38 Followers",10/28/2018 1:30,0,,
Gal Punjab Di,Jayanth Majety,"Food from this place is consistent.

Have ordered more than a couple of times from the place and was never disappointed.

Their Dal Makhni is to die for. Great in taste.

I've also tried their Mix parottas and they couldn't have done it any better.

They also have Shikanjis. Do try them.

They charge you for containers and the packing won't disappoint you.

Overall, a great experience.

I'm dining at this place soon.",5,"64 Reviews , 286 Followers",10/26/2018 13:13,0,,"{'food': ['Dal Makhni', 'Mix parottas'], 'drink': []}"
Gal Punjab Di,Vedant Killa,"A lazy Sunday afternoon, I was glad to have ordered from this restaurant. Perfect taste and great delivery.

I chose the North Indian Thali with the paneer option, they also served dal and raita. The rotis were soft and rice was good as well.

An ideal place to eat North Indian food with a very little pocket burn! 🙂",4,"86 Reviews , 216 Followers",10/23/2018 23:15,1,,"{'food': ['paneer', 'dal', 'raita'], 'drink': []}"
Gal Punjab Di,Kanika Garg,"If you are looking for north Indian food
in Hyderabad then DO NOT VISIT THIS PLACE. The waiters will not listen if food is late, Manager is totally uncivilized (Tries to peek into customers wallet and also talks rudely).  

We ordered :

1) Daal Makhani (Not even average)

2) Paneer (SERVERD WITH HAIR IN IT)

3) Biriyani (Below average)

4) Tandoori roti

5) Sweet lassi

After finishing the food, they will serve you finger bowl with food particles already present in it..!!

Food - 0/5

Staff - 0/5

Ambience - 1/5

Hygiene
- 0/5

I WILL NEVER RECOMMEND THIS PLACE TO ANYONE.

theglobetrotterlady.com",1,"15 Reviews , 135 Followers",10/23/2018 16:01,1,,"{'food': ['Daal Makhani', 'Paneer', 'Biriyani', 'Tandoori roti'], 'drink': ['Sweet lassi']}"
