review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
2cx6rdGbUWjH_XDkwP0d9A,NNIGaG2QaZciSGbYZUk1oA,N1ZXhAVzOzbyCBPEXTaUUw,1,0,0,0,"The Buffet was pretty mediocre. Chicken makhani had sugar in it. Goat curry and chicken curry was average. The dessert (gulab jamun) was good and masala tea on a cold night added a nice touch. The appetizer (Samosa and pakoras) were ok. We had to ask the staff to refill the empty dishes though. Maybe the restaurant was having an off night so I will try it again during daytime and order from the menu.
I'm a New Yorker and have given up on finding a decent Indian restaurant in university city. My suggestion if you're craving Indian food, skip it!",2015-03-05 23:09:58,"{'food': ['Chicken makhani', 'Goat curry', 'Chicken curry', 'Gulab jamun'], 'drink': ['Masala tea']}"
USKQAhjk7ptkt55nnIB8zg,vZUbb3VSV5pc2Upi9syOPw,u-8sFq05DQ6PYCR5HiKZ2w,3,1,0,0,"I've been an avid customer at Axis for a few months now.  One thing I must say is that their food is awesome and very speedy.  The only problem I have with them (which is a big one) is that their customer service SUCKS.  I just now ordered a delivery order and I requested that the delivery driver call me when he arrived here because I live in an apartment building.  Lo and behold, he called, but for some reason my phone never rang, so I didn't even know! I called Axis to see what the update on the order was and the guy who answered the phone (which was a late night worker) was EXTREMELY rude to me, saying he did not know what was wrong with my phone, MAKE sure I answer it next time if I wanted my food.  Honestly, I'm. Not a cell phone provider so I do not control the technology.  My phone was on, the end.  This is a general miscommunication, but he NEVER apologized for anything, he was just a dickhead about it!  If you want a successful business, customer service needs to be heavily focused on! Axis' customer service is shit and that takes a heavy toll on its business.  I love Axis, I really do.  If I didn't then I would spend my money elsewhere, but I expect to be respected when I order something from there because honestly, it is people like me (customers) who are the reason those workers even have a job! Axis Staff, please do some work on weeding the rude cashiers out because, trust me, they have a huge negative impact on your business!  Now please excuse me while I go eat my COLD food that was just now delivered...",2014-02-13 07:54:08,"{'food': [""I've been an avid customer at Axis for a few months now."", 'One thing I must say is that their food is awesome and very speedy.', 'The only problem I have with them (which is a big one) is that their customer service SUCKS.'], 'drink': []}"
eXkUlF8Qr3dH1nMcl7a42w,xDkoXDdYzwW4IXXw_tDQig,GUMVStVaJfWmCIpQA4TtHg,4,1,0,0,"Just when I thought Mt. Fuji was my favorite center city sushi spot. Visited this place last night with a friend using a $20 for $40 groupon. Sorry I didn't buy more. We didn't have a reservation, but we were seated within minutes and the staff was polite and attentive. dining area was well lit, music was at a comfortable level, and tables, floors and bathrooms were clean and organized. Nice amount of space between tables, too. For $40 we ordered the vampire bowl (avocado salad with tuna, crunch and masago) for an appetizer, four rolls (sweet potato, pumpkin, apple and crab, and the caetus {special roll}, and two sodas. The portions were generous and the presentation was great. I didn't know this was a byob spot. All in all a great dining experience. I'll definitely come back.",2013-03-24 22:30:04,"{'food': ['avocado salad with tuna, crunch and masago', 'sweet potato, pumpkin, apple and crab', 'caetus {special roll}'], 'drink': ['sodas']}"
DWW1jx6c34BirEz73tdMRw,GzHq1h_nLrRgn0oyrujPzg,u7_3L1NBWgxhBM_B-cmmnA,5,1,1,1,"Difficult to get to from Center City, but totally worth the ride. This pizzeria serves up some of the finest pies. My favourite is the Melanzana - with eggplant and stracciatella cheese that just melts in your mouth. 

Don't forget to try the affogato - an espresso with a dollop of soft serve ice cream. This is a dessert that you cannot and must not miss. 

The only thing missing with Pizzeria Vetri is a happy hour, and I hope the new one opening this month at Rittenhouse will have one.",2015-06-01 21:03:26,"{'food': ['Melanzana', 'affogato'], 'drink': ['affogato']}"
AlTwSMVUkZiXcjfMP-g2DA,qKwxkW8eE7iKnKE-GfyoVQ,mCo2uVTTGYrEhRrkQW-CMw,1,0,0,0,"I stopped here to have lunch with my family.  The waitress brought us room temp tap water in a cup with no ice & no straw.  I had to ask 3xs for a straw.  We ordered & I wanted pork fried rice instead of reg fried rice, the waitress took issue with that.  I told her I didn't care about an up-charge that was fine, I just wanted pork fried instead.  Then I requested my spring roll not to b Shrimp bc I'm allergic & she was strange about that.  We got our food n ate.  I was not impressed the food was ok.  The pork in my rice was fatty & just not good. My veg spring roll had nothing in it no veggies.  Everyone's food was mediocre.  Next thing we know a party of 10 walk in & guess what they get..... lunch special menus.  We were not given that menu or option to view it when we were seated.  Had I paid less for my mediocre food & service I might have not been so upset.  When we asked the waitress about why we were not given lunch menus she said "" you need to ask for it"".  Since when is it my job & not the waiters job to ask them about specials.  Any other place will inform you about special either for lunch or of that day.  I will not be going back here & I don't nor will I recommend it to anyone.",2018-07-19 23:24:16,"{'food': ['pork fried rice'], 'drink': ['room temp tap water']}"
QBUGh6DT0_9j0wQD8cDQrw,rvrQra7skIE0v-eHt2tXdg,mUIBtlWNPD7sz3rGGWQ1RA,4,0,0,1,Awesome food .and byob they do a great job with everything . I would recommend getting the hummus plate and the braised lamb dumpling for your appetizers .,2014-09-13 01:18:50,"{'food': ['hummus plate', 'braised lamb dumpling'], 'drink': []}"
hrRZ6cQm1c9WmRQVk1Uvzw,UsJ9J1MVgCQLerr7qb95IQ,Dv6RfXLYe1atjgz3Xf4GGw,5,0,0,0,"Had the Ziggy Burger. It was so delicious. Loved the pickles & sauce on it. Went back for more Ziggy. It came nicely in a to-go easy to eat, less messy paper wrap. I tried the Crispy Ranch (chikn), which was good also, but I still prefer Ziggy. Had the Groothie, which goes well with the meal. The chocolate chip cookie was okay, but not necessary.",2015-02-08 18:57:22,"{'food': ['Ziggy Burger', 'Crispy Ranch', 'Chocolate Chip Cookie'], 'drink': []}"
TBTaMPxin_hxPJ2Ym47jDg,azhYuAZnnVpKRvOEc-Vc-w,JomDoQafikclSVVCPkWjnA,4,0,0,0,Portions are large. To go platters are arranged well. They have a variety of hash browns. Limited street parking availability.,2016-06-02 05:45:29,"{'food': ['portions', 'hash browns'], 'drink': []}"
R2cH1NYhrT3cplcGSf316A,D1UqqsdyB79g1FBl3ue6TA,dSPA4yql9vUwnYRxHiVtHA,5,0,0,0,"Great place to go if you're looking for a laid back night with your friends or significant other. I tried the special MM Naruto roll and absolutely loved it. The ambient atmosphere was peaceful, as well as the presentation of the restaurant. Highly recommended, especially to those who live by the area!",2017-08-19 12:38:11,"{'food': ['MM Naruto roll'], 'drink': []}"
6zAtIjhFQpIK7rpUQxUoWg,x6erNzhuM_c7xW6PlqClIQ,7lwe7n-Yc-V9E_HfLAeylg,4,0,0,0,"It was a serious travesty that, after living ONE BLOCK away for a year, we hadn't eaten at Pub & Kitchen. Until now. 

Street seats always look filled, so we figured a popular neighborhood place - nearly every night of the week - had to be good. The interior was WAAAY too cold when we arrived for dinner, but thankfully there was an open table outside for the two of us that we snagged. I'd rather be a little warm than freezing, and at least there was a breeze moving the humid air and our ice cold water kept being refilled by attentive staff. 

I wasn't too hungry - heat does that to me - so I decided to order two appetizers and forgo a drink. But my fiance ordered the special IPA they had on tap after our waitress said it was supposedly considered THE BEST IPA out there. He had to agree after his first sip. We didn't wait long for food, and what came out of the kitchen was great. I got the steamed manila clams with fennel, roma tomatoes, and a white wine sauce with two pieces of grilled bread to start, and the clams were cooked perfectly (although I wish there had been a few more!). I even allowed my fiance a piece of bread to sop up the delicious broth, which he loves to do. I also ordered the crispy Farmer's egg, breaded and fried, and served atop poached white asparagus, with prosciutto aspic and pickled mustard. An unusual looking dish, and very minimal, but the subtle flavors work and I cleaned that plate. My fiance went with my suggestion and tried one of their burgers, the Parliament Burger with carver's bacon, english cheddar, pub sauce, and fries. I even got a small bite and that is a damn fine burger - the fries are quite good, too! Now we know why everyone in our 'hood seems to grab a table the moment it's free. Good food, good drinks, and good service - can't ask for much more! We'll be back...to try that other burger...",2012-07-19 00:27:11,"{'food': ['steamed manila clams with fennel, roma tomatoes, and a white wine sauce with two pieces of grilled bread', ""crispy Farmer's egg, breaded and fried, served atop poached white asparagus, with prosciutto aspic and pickled mustard""], 'drink': ['special IPA']}"
Ac-QlTC4bDRNJ9okqtACDQ,LPD-e1N2OjUaovVdZd4oLQ,Z5po0aTuzKKblek5y6Sp8Q,3,1,0,0,"Great burgers near Rittenhouse Square. Small venue, be prepared to table-share. I had a black and white milkshake which was standard, nothing outstanding but tasty nonetheless. Next time I'll go with the soda fountain b/c they have a good variety of flavors including cherry soda. The burgers themselves were tasty and you can tell the beef was high-quality and fresh, but a little undercooked for our taste. My medium was definitely more medium rare. Buttered brioche bun was EXCELLENT and the truffle fries definitely added a tasty spin on fries (earthy, garlicky) and I would order again. Loved the house and fry sauces - fry sauce was like a spicy Thousand Island. House sauce hard to describe - a little dijon, a little horseradish maybe? It was definitely expensive ($23 for 2 burgers, a soda, a milkshake, truffle fries and regular fries), but not bad for a once in a while thing.

Oh, also...kinda disappointed no special burger the week we visited! Would have liked to sample something different! I got a cheeseburger with swiss, mushrooms and fried onions.",2010-10-11 17:09:04,"{'food': ['burger', 'milkshake', 'fries', 'brioche bun'], 'drink': ['soda', 'house sauce']}"
50bkC_sMhwUhlC7jnmgY7A,6oNOWppmBQRseF_rz_0AWg,RZtGWDLCAtuipwaZ-UfjmQ,2,0,0,0,"Lines move fast so that may be part of the problem is the rush to move people. 
Ordered slice of meatball and Buffalo Chicken gut it in about 5 min or less. 
Pizza was Luke warm meats were dried out like it was made yesterday. 
The blue cheese on the buffalo was nasty couldn't even finish it. 
Aside from the quick service wasn't happy with the food. Plenty of other options in this food court that look better then this. I have food regret and wish I had gone with my second choice.  If I had to give advice don't make so many pizzas in advance you can see them stacked up and cold. I would have waited longer for a fresher pizza.",2015-10-09 16:24:49,"{'food': ['meatball', 'Buffalo Chicken'], 'drink': []}"
SDwCYA_QHW9NJ0NZZ9cztg,kOw2wDg2nyahfdYjdZbySw,pHBwvBG3iZdOfpLNZTkVWQ,4,0,0,0,"So I don't particularly enjoy Pasqually's pizza. And I've never tried their other food. I must say, however, their beer selection is excellent! Decent selection, good prices, and best of all, carry out!",2011-10-02 22:52:18,"{'food': [""Pasqually's pizza""], 'drink': ['beer']}"
GWKnSHTJNpcE_yjjabeeEg,G6oXp860NKIor7m7pNca6A,F8yozE3NWnImNApHO347gQ,3,0,0,0,"Yes, I'm a fan. But it's not ""Hearty"" approved in terms of a healthy selection. The menu when I went was fixed. I'm almost positive it's like this all the time. But damn, what an awesome experience. A 7 course meal, rose petal hand wash between dishes, a belly dancer (she's only there certain days)... so cool! The fact that I had to walk down a quiet (but safe) alley to get there and ring the door bell for a staff member dressed in Moroccan garb to let me in was fun as hell. 5 stars for the experience, but 3 because there's not much control about what you can eat. It's also expensive. Around $60/person... not including drinks.",2011-02-22 17:13:55,"{'food': ['7 course meal', 'rose petal hand wash'], 'drink': []}"
uYq5amhBkFKjq62_LRMvVQ,SdiLUrdLpYoHqfZ6P-xo8w,kimOwpoIWzJJx7NHTAj74Q,2,0,0,0,Not only do they take FOREVER to get here (they are right up the street from us) But this is the second day IN A ROW that they messed up our order and forgot parts of it. The Sushi is amazing...but have herd bad things about the rest of the food. Our office will no longer be ordering from them. Menu removed!,2015-09-10 16:24:33,"{'food': ['Sushi'], 'drink': []}"
VyJy75cDZusthxUFlfKq3w,kok8u_Mcv-KtK_WFQ3Sahw,EtKSTHV5Qx_Q7Aur9o4kQQ,4,0,0,0,"Cool space in a great part of town. Enjoyed a burger which was prepared to perfection. Beer selection was good and the whiskey menu was very extensive. 

Would not make this a regular hangout but did enjoy the meal. 

The place is small so waiting for a table can take some time.",2013-12-31 00:37:24,"{'food': ['burger'], 'drink': ['beer', 'whiskey']}"
vYK-JGzgLFSE3MJ0i1fTlw,JJVA7j-xHr_-nkl0dPeRbQ,cXSyVvOr9YRN9diDkaWs0Q,4,0,0,0,"Went for Brunch on a Saturday, walked in with a bunch of people waiting. I guess they had a large party, and our table of 4 was seated immediately.  Food was awesome, got the green chile and chorizo omelet.  I am very picky about how my eggs are cooked, and these were cooked to perfection.  Everyone in our group was pleased with their meal, we will definitely be back next time we are in the area.  As someone else mentioned, its definitely got a hipster vibe, but exactly what should be expected in that area.  OH, the only downside...CASH ONLY, but there is an ATM available.",2016-04-13 00:44:33,"{'food': ['green chile and chorizo omelet'], 'drink': []}"
xqN962yF6z43agrlMgE4aA,CncSbGtni98zSJroyQY4vA,MMRRS6YhVRx_iN5-JhMRYg,5,0,0,0,"I like this place a lot. You have to try their home made ginger ale it's like the best non alcoholic drink ever. And their scallion pancakes are a must have. If you get the chance to eat here you won't want to eat Chinese from anywhere else. I love the two cup chicken it's not on the menu at 38th street but if you ask got it they will make it for you, special right! I don't think I have any complaints. The food is made family style so come with a large group and each person order a different dish and dig in!",2014-08-25 23:21:37,"{'food': ['scallion pancakes', 'two cup chicken'], 'drink': ['home made ginger ale']}"
KhplTInZtUC_Qbd_w05MIQ,JziRNXyv5XAcC_rmByoT2w,u7_3L1NBWgxhBM_B-cmmnA,1,1,0,0,"I was excited to try this place since I love the vetri places. Got takeout for lunch had a slice of the special pizza (leeks, sopressata, cheese, tomato sauce) and the rotolo. Unfortunately the pizza slice I got, the dough was still raw and the leeks were uncooked. It was not worth the $6.00 for the slice. Luckily the rotolo was really good and worth the $3.50. My husband had the vegetarian slice (tomato sauce and cheese) and he said that the dough was really good but isn't really worth $6.00. Not impressed and highly disappointed. Maybe it would have been different if we ate there.",2014-01-18 23:50:51,"{'food': ['pizza slice', 'rotolo'], 'drink': []}"
shP8yyEfHmpHvtdL3Jvc5g,M1Rg1pBkC2Co1NZP5QSSDw,Mjboz24M9NlBeiOJKLEd_Q,3,0,0,0,"Stopped here on a late night before catching a movie. We all ordered burgers and fries, the food was OK nothing special. The woman behind the counter wasn't friendly at all. They had a few stools we thought we could eat at ..but the place was so cold inside we opted to eat in the car. Like it's the dead of winter an even the woman behind the counter was wearing a coat which is unsanitary. It was sooooo cold the cheese on my burger was not even melted. I'm sure there are other burger joints on main st. Maybe we should have stuck to the pizza!",2014-03-02 22:59:10,"{'food': ['burgers', 'fries'], 'drink': []}"
mnGUvcI_bY6VAgNKzuTB9g,uLUGXM4mvM1YoEe_F3kMvA,NjUjzEvHfyRcKI7VYwLY0Q,5,1,0,1,"Whaaat? Nooo!  Say it isn't so  =(

This was my favorite Philly place to get authentic Cuban cuisine.  None of that silly Alma de Cuba Steven Starr-ishness for me.

Note: Dynne, I think the restaurant you're trying to review is Alma de Cuba.  Cafe Habana had neither chocolate cigars nor lounges.  The desserts were traditional Cuban/Spanish kinds and the place is too small for any lounge areas (just had a tiny waiting area in front of one modest space with a bar and some tables).",2008-06-21 21:28:23,
XCLs8uFET5Re03_fuiqdyw,f7T9W93lcmw_Q911OMxopQ,-ATiAtTikuGuqvaW2O6tNA,4,1,0,0,"Been here a few times in the past, I especially enjoy the outside seating on a nice day. Food is pretty good too, and it is easy to get reservations.",2017-02-02 15:16:19,"{'food': ['food'], 'drink': []}"
yvt-l9YJFURmn4h2ivodXw,fJ3iKa2YmdNMOOy4L_R9kQ,eaDZlSuVS0EY67Ke6pRP6Q,4,0,0,0,"Their roti canai, beef satay, rendang, pad thai and fried ice cream are delicious. The ambiance is great and the staff are helpful. It does get really packed when it's busy hour but Penang is my go-to Malaysian place in Chinatown.",2013-10-12 16:16:16,"{'food': ['roti canai', 'beef satay', 'rendang', 'pad thai', 'fried ice cream'], 'drink': []}"
Ce017IeF5DXAz4-kFAbKww,7DUrZclovHlOwuJdMybnCQ,GUNpbcLvHZLE3NpOifjNUQ,3,3,1,2,"I have been curious to investigate Slate as I have been hearing good things since it's opening as a compact but well-executed gastropub. So, I came here the other night during the week with a few friends. Overall, I felt a bit disappointed, perhaps my expectations were too high, but I will be giving it another try on a different night.

Ambiance: Nice setting & simple setup. The place was calm as expected for an early weekday night. 

Service: This is the one element that left a distinctly poor impression on my visit but it is also why I will certainly return again to re-review my experience. It was apparent our server was new and probably in training. It did make for a less than perfect meal. Many of the items we attempted to order from drinks to food, was no longer offered... I understand the restaurant can certainly run out of menu items but it would be best to inform the modified menu in the start of the meal rather than to have to repeatedly be told that ""That is also out tonight ..."" Still not the worse service I have seen, I look forward to my second try.

Drinks: Thumbs up. The wine and beer list was varied with a good number of glass options for the wine. 

Food: As others have written before me, the local burger was enjoyable. The meat was perfectly cooked to a juicy medium (for me). It was a manageable but filling portion with a balance of flavors to boot. However, the fries were cold and the bun was a bit hard/chewy to bite through. The crabcake was nothing particularly impressive. I was expecting more flavor from the mango mayo. 

Overall, while service was a bit off, it was a decent meal.",2009-11-10 18:35:51,"{'food': ['burger', 'crabcake'], 'drink': ['wine', 'beer']}"
Jdq3UwMocIPs7tF3nN584w,KR1U43dwVKKdfKZesYBJUA,BWITd9JUXP3gSi1z3Y-z8g,5,4,0,1,"East Falls is definitely one area that probably gets overlooked for awesome food. However, there's one outpost in particular that is truly, epically, wonderful: In Riva. 

In Riva's mastermind, Arthur Cavaliere, was at Amada, El Vez, and Parc before heading to East Falls and opening his own gem, which is half Philadelphia greatness and half Naopli-inspired deliciousness. The pizzas here are out of control delicious--flavorful crusts and wonderful toppings combine to make excellent pies. 

The cocktails are really refreshing and change seasonally. The antipasti offerings are also great--the whipped ricotta is a guaranteed crowd-pleaser thanks to caramelized onions, sweet ricotta, and buttered crusty bread. The spring pea soup is also incredible! A great place for elevated pizza take out (it reheats beautifully) and an even better place to go with friends and/or family. Casual atmosphere with exceptional offerings!!",2014-08-14 09:40:22,"{'food': ['pizza', 'antipasti'], 'drink': ['cocktails']}"
tQHjfbDTbc3QleDYhwuyAg,btEBY5BND3KXou1lnSszPQ,EtKSTHV5Qx_Q7Aur9o4kQQ,3,0,0,0,"Stopped in here on a Thursday evening for food and drinks. I ordered the burger of the month with a side of duck fat fries (and cheddar sauce). The beer list was decent, but not extensive. Service was good. The place is typically crowded and our table/booth was pretty cramped. The duck fat fries and cheddar sauce were great. The burger was good and unique, but the price ($22) was a bit over the top for a cheeseburger. I'm glad I tried this place, but I probably won't be returning.",2016-11-14 16:23:46,"{'food': ['burger', 'duck fat fries', 'cheddar sauce'], 'drink': ['beer']}"
4Km5zi2tmOhGdJ4p9J9KHA,hI4K_UH62oxAFT3xy0GlQQ,uVJkqQ1U9MH7hBorrwGhBg,3,0,0,0,"The Caprese sandwich was pretty tasty, if $8.50 for a sandwich sits ok with you.  It's also a cute place.  As other reviews mention, however, they won't give you a glass of water to go with your meal.   You have to buy a bottle of it or go without.  I have a problem with bottled water in general, and with a restaurant that skips an amenity most restaurants offer without charge, so... meh.",2015-09-01 17:54:26,"{'food': ['Caprese sandwich'], 'drink': ['glass of water']}"
OopKKVYKQrdaVe0n5XGMOw,ptnt3dTnOIqSzPmm_E_Jdw,d_tRshM-w6S4QxE4VVi8tQ,4,0,0,0,"Hostess and waiter staff prevents a 5-star rating.  Food quality and presentation keeps it up there, otherwise would have given it a 3-star rating.  Our table ordered salmon, chicken pot pie, and burgers.  Pie was great, salmon helping was small, burgers were well eaten.  Reserved weeks in advance and they wanted to put us at a really crappy table, so we through down the gauntlet and said ""no.""  Obviously they wanted to seat some friends at the table we waited for.  The hostess was ditsy and waitress less than caring.  The kitchen obviously carries the place.  Would go again, but not anytime soon.",2014-12-01 13:19:08,"{'food': ['salmon', 'chicken pot pie', 'burgers'], 'drink': []}"
9W2DWy-pjye09V5sR0ngQg,LkfGAFNrL4CLvHYe7j6NWA,d_tRshM-w6S4QxE4VVi8tQ,1,5,3,0,"I am so, so disappointed. I had been jonesing to try Jones for months. I had heard such great things about the famed Starr comfort food restaurant. So this morning, when I finally had a morning off to go to breakfast, I knew where I was headed! Jones got an award in my book, and I'm very sad to say it was an award for ""hands down worst service I have EVER received at a restaurant"". 

Let me preface this review by saying I completely respect the job servers do. They're constantly on their feet, they get paid low and rely off their tips, and I know that's pretty hard sometimes. And I always give leniency because I know this job is hard. But this service was god awful. 

Was seated immediately upon arrival and say upstairs in a cozy two person booth. So far, so good. That's when it went downhill. Didn't see our waitress for the first 15 minutes. When she finally came over (don't know her name because she never introduced herself), she took our order to start, which was for 2 bloody marys (deliciously customized),  2 coffees, and the monkey bread appetizer. 10 minutes later, beginning to get frustrated, again, she comes over with 2 waters. We were a little confused, but thought maybe it was just protocol to also get waters. But, low and behold, 2 minutes later, she comes back and snatches away our coffee cups and our menus, too quick to even stop her. Um... I needed both of those??!?! 

Next, our monkey bread appetizer and Bloody Marys arrive, and halfway through devouring the delicious bread, we finally flag her down and ask her again for coffee, and if we can possibly order. (Mind you she took our menus so this was a little tough.) She was non apologetic but politely took our orders. She came back with coffee, and spilled the creamer all over my dates shoe. (This is the one thing that's not her fault - accidents do happen.) We helped her mop it up with our napkins, and there was still creamer all over my dates shoe when she ran off with the sopped up napkins, and what do you know, she never came back with more. And she never brought us spoons to stir the coffee, so we were at a loss here. Losses, really.

So our food comes out, so yummy looking, and I don't have silverware (or a napkin). Sat there for 5 minutes, never saw our waitress and honestly knew I never would, so my date stole me a set off another table.

This whole experience was nothing short of a DISASTER.

After getting the main entrees, she never checked on us, it took forever for her to pick up or bill... Just awful awful awful. As we were leaving the couple next to us made a comment as to how awful the service was also.

It's a shame because if the service had been better, this would've been named my favorite Starr restaurant, because the food was so delicious.",2013-10-06 23:19:15,"{'food': ['bloody marys', 'coffee', 'monkey bread appetizer'], 'drink': ['coffee', 'water']}"
r7bUgF6EzJIlYx5IJJ9mfA,Te3BwftEFN8C9WxImhfM_g,uE40984_YDgVvPeRpFcCaQ,3,1,3,3,Went to the Spruce Harbor location. Paid $10 for a tilapia sandwich that came with a napkin and nothing else. The sandwich was delicious... Very flavorful with a nice kick but such a small portion of fish that I thought about ordering a second one after four bites later I was done. .,2016-07-26 21:20:51,"{'food': ['tilapia sandwich'], 'drink': []}"
